Method: cd::RedBlackTree::treeInsert, Block ID: 2, Normal Time: 0.249, Slowdown Time: 0.352, Percentage Increase: 41.365461847389554%
Method: cd::RedBlackTree::treeInsert, Block ID: 3, Normal Time: 0.338, Slowdown Time: 0.547, Percentage Increase: 61.834319526627226%
Method: cd::RedBlackTree::treeInsert, Block ID: 4, Normal Time: 0.36, Slowdown Time: 0.496, Percentage Increase: 37.777777777777786%
Method: cd::RedBlackTree::treeInsert, Block ID: 6, Normal Time: 0.662, Slowdown Time: 1.115, Percentage Increase: 68.42900302114802%
Method: cd::RedBlackTree::treeInsert, Block ID: 7, Normal Time: 0.058, Slowdown Time: 0.004, Percentage Increase: -93.10344827586208%
Method: cd::RedBlackTree::treeInsert, Block ID: 9, Normal Time: 0.008, Slowdown Time: 0.018, Percentage Increase: 124.99999999999997%
Method: cd::RedBlackTree::treeInsert, Block ID: 10, Normal Time: 0.079, Slowdown Time: 0.087, Percentage Increase: 10.126582278481004%
Method: cd::RedBlackTree::treeInsert, Block ID: 11, Normal Time: 0.048, Slowdown Time: 0.051, Percentage Increase: 6.249999999999991%
Method: cd::RedBlackTree::treeInsert, Block ID: 12, Normal Time: 0.017, Slowdown Time: 0.02, Percentage Increase: 17.647058823529406%
Method: cd::RedBlackTree::treeInsert, Block ID: 13, Normal Time: 0.024, Slowdown Time: 0.045, Percentage Increase: 87.49999999999999%
Method: cd::RedBlackTree::treeInsert, Block ID: 14, Normal Time: 0.084, Slowdown Time: 0.092, Percentage Increase: 9.523809523809515%
Method: cd::RedBlackTree::treeInsert, Block ID: 15, Normal Time: 0.003, Slowdown Time: 0.029, Percentage Increase: 866.6666666666667%
Method: cd::RedBlackTree::treeInsert, Block ID: 16, Normal Time: 0.003, Slowdown Time: 0.004, Percentage Increase: 33.33333333333333%
Method: cd::RedBlackTree::treeInsert, Block ID: 17, Normal Time: 0.397, Slowdown Time: 0.679, Percentage Increase: 71.03274559193954%
Method: cd::RedBlackTree::treeInsert, Block ID: 21, Normal Time: 0.14, Slowdown Time: 0.163, Percentage Increase: 16.428571428571423%
Method: cd::RedBlackTree::treeInsert, Block ID: 22, Normal Time: 0.005, Slowdown Time: 0.059, Percentage Increase: 1080.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 23, Normal Time: 0.17, Slowdown Time: 0.198, Percentage Increase: 16.470588235294116%
Method: cd::RedBlackTree::treeInsert, Block ID: 27, Normal Time: 0.064, Slowdown Time: 0.132, Percentage Increase: 106.25%
Method: cd::RedBlackTree::treeInsert, Block ID: 28, Normal Time: 0.209, Slowdown Time: 0.331, Percentage Increase: 58.37320574162681%
Method: cd::RedBlackTree::treeInsert, Block ID: 29, Normal Time: 0.075, Slowdown Time: 0.1, Percentage Increase: 33.33333333333335%
Method: cd::RedBlackTree::treeInsert, Block ID: 30, Normal Time: 0.09, Slowdown Time: 0.072, Percentage Increase: -20.000000000000004%
Method: cd::RedBlackTree::treeInsert, Block ID: 31, Normal Time: 0.004, Slowdown Time: 0.009, Percentage Increase: 124.99999999999997%
Method: cd::RedBlackTree::treeInsert, Block ID: 32, Normal Time: 0.058, Slowdown Time: 0.064, Percentage Increase: 10.344827586206893%
Method: cd::RedBlackTree::treeInsert, Block ID: 33, Normal Time: 0.072, Slowdown Time: 0.106, Percentage Increase: 47.22222222222223%
Method: cd::RedBlackTree::treeInsert, Block ID: 34, Normal Time: 0.052, Slowdown Time: 0.053, Percentage Increase: 1.923076923076925%
Method: cd::RedBlackTree::treeInsert, Block ID: 35, Normal Time: 0.061, Slowdown Time: 0.106, Percentage Increase: 73.77049180327869%
Method: cd::RedBlackTree::treeInsert, Block ID: 36, Normal Time: 0.334, Slowdown Time: 0.352, Percentage Increase: 5.389221556886215%
Method: cd::RedBlackTree::treeInsert, Block ID: 37, Normal Time: 1.74, Slowdown Time: 2.526, Percentage Increase: 45.17241379310344%
