Method: cd::RedBlackTree::treeInsert, Block ID: 2, Normal Time: 0.217, Slowdown Time: 0.513, Percentage Increase: 136.40552995391707%
Method: cd::RedBlackTree::treeInsert, Block ID: 3, Normal Time: 0.321, Slowdown Time: 0.621, Percentage Increase: 93.45794392523365%
Method: cd::RedBlackTree::treeInsert, Block ID: 4, Normal Time: 0.336, Slowdown Time: 0.836, Percentage Increase: 148.8095238095238%
Method: cd::RedBlackTree::treeInsert, Block ID: 6, Normal Time: 0.746, Slowdown Time: 1.545, Percentage Increase: 107.10455764075067%
Method: cd::RedBlackTree::treeInsert, Block ID: 7, Normal Time: 0.067, Slowdown Time: 0.044, Percentage Increase: -34.32835820895524%
Method: cd::RedBlackTree::treeInsert, Block ID: 9, Normal Time: 0.006, Slowdown Time: 0.079, Percentage Increase: 1216.6666666666665%
Method: cd::RedBlackTree::treeInsert, Block ID: 10, Normal Time: 0.073, Slowdown Time: 0.071, Percentage Increase: -2.739726027397263%
Method: cd::RedBlackTree::treeInsert, Block ID: 11, Normal Time: 0.032, Slowdown Time: 0.055, Percentage Increase: 71.875%
Method: cd::RedBlackTree::treeInsert, Block ID: 12, Normal Time: 0.014, Slowdown Time: 0.019, Percentage Increase: 35.71428571428571%
Method: cd::RedBlackTree::treeInsert, Block ID: 13, Normal Time: 0.023, Slowdown Time: 0.047, Percentage Increase: 104.34782608695652%
Method: cd::RedBlackTree::treeInsert, Block ID: 14, Normal Time: 0.076, Slowdown Time: 0.138, Percentage Increase: 81.57894736842107%
Method: cd::RedBlackTree::treeInsert, Block ID: 15, Normal Time: 0.012, Slowdown Time: 0.003, Percentage Increase: -75.00000000000001%
Method: cd::RedBlackTree::treeInsert, Block ID: 16, Normal Time: 0.001, Slowdown Time: 0.003, Percentage Increase: 200.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 17, Normal Time: 0.431, Slowdown Time: 0.959, Percentage Increase: 122.50580046403714%
Method: cd::RedBlackTree::treeInsert, Block ID: 21, Normal Time: 0.122, Slowdown Time: 0.247, Percentage Increase: 102.45901639344261%
Method: cd::RedBlackTree::treeInsert, Block ID: 22, Normal Time: 0.006, Slowdown Time: 0.032, Percentage Increase: 433.33333333333337%
Method: cd::RedBlackTree::treeInsert, Block ID: 23, Normal Time: 0.154, Slowdown Time: 0.172, Percentage Increase: 11.688311688311682%
Method: cd::RedBlackTree::treeInsert, Block ID: 27, Normal Time: 0.08, Slowdown Time: 0.158, Percentage Increase: 97.5%
Method: cd::RedBlackTree::treeInsert, Block ID: 28, Normal Time: 0.233, Slowdown Time: 0.525, Percentage Increase: 125.32188841201717%
Method: cd::RedBlackTree::treeInsert, Block ID: 29, Normal Time: 0.074, Slowdown Time: 0.168, Percentage Increase: 127.02702702702706%
Method: cd::RedBlackTree::treeInsert, Block ID: 30, Normal Time: 0.081, Slowdown Time: 0.085, Percentage Increase: 4.938271604938276%
Method: cd::RedBlackTree::treeInsert, Block ID: 31, Normal Time: 0.005, Slowdown Time: 0.004, Percentage Increase: -20.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 32, Normal Time: 0.059, Slowdown Time: 0.129, Percentage Increase: 118.64406779661019%
Method: cd::RedBlackTree::treeInsert, Block ID: 33, Normal Time: 0.066, Slowdown Time: 0.168, Percentage Increase: 154.54545454545453%
Method: cd::RedBlackTree::treeInsert, Block ID: 34, Normal Time: 0.05, Slowdown Time: 0.069, Percentage Increase: 38.00000000000001%
Method: cd::RedBlackTree::treeInsert, Block ID: 35, Normal Time: 0.056, Slowdown Time: 0.072, Percentage Increase: 28.57142857142856%
Method: cd::RedBlackTree::treeInsert, Block ID: 36, Normal Time: 0.344, Slowdown Time: 0.893, Percentage Increase: 159.59302325581396%
Method: cd::RedBlackTree::treeInsert, Block ID: 37, Normal Time: 1.741, Slowdown Time: 3.104, Percentage Increase: 78.28834003446295%
Method: cd::RedBlackTree::treeInsert, Block ID: 39, Normal Time: 2.876, Slowdown Time: 6.445, Percentage Increase: 124.095966620306%
Method: cd::RedBlackTree::treeInsert, Block ID: 40, Normal Time: 0.522, Slowdown Time: 0.6, Percentage Increase: 14.942528735632173%
Method: cd::RedBlackTree::treeInsert, Block ID: 42, Normal Time: 0.004, Slowdown Time: 0.268, Percentage Increase: 6600.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 43, Normal Time: 0.286, Slowdown Time: 0.573, Percentage Increase: 100.34965034965036%
Method: cd::RedBlackTree::treeInsert, Block ID: 44, Normal Time: 0.256, Slowdown Time: 0.006, Percentage Increase: -97.65625%
Method: cd::RedBlackTree::treeInsert, Block ID: 45, Normal Time: 0.004, Slowdown Time: 0.257, Percentage Increase: 6325.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 46, Normal Time: 0.026, Slowdown Time: 0.009, Percentage Increase: -65.3846153846154%
Method: cd::RedBlackTree::treeInsert, Block ID: 47, Normal Time: 0.289, Slowdown Time: 0.572, Percentage Increase: 97.92387543252595%
Method: cd::RedBlackTree::treeInsert, Block ID: 48, Normal Time: 0.007, Slowdown Time: 0.299, Percentage Increase: 4171.428571428571%
Method: cd::RedBlackTree::treeInsert, Block ID: 49, Normal Time: 0.265, Slowdown Time: 0.25, Percentage Increase: -5.660377358490571%
Method: cd::RedBlackTree::treeInsert, Block ID: 50, Normal Time: 0.247, Slowdown Time: 0.483, Percentage Increase: 95.54655870445343%
Method: cd::RedBlackTree::treeInsert, Block ID: 51, Normal Time: 0.146, Slowdown Time: 0.036, Percentage Increase: -75.34246575342465%
Method: cd::RedBlackTree::treeInsert, Block ID: 52, Normal Time: 1.359, Slowdown Time: 2.633, Percentage Increase: 93.74540103016923%
Method: cd::RedBlackTree::treeInsert, Block ID: 53, Normal Time: 0.026, Slowdown Time: 0.658, Percentage Increase: 2430.769230769231%
Method: cd::RedBlackTree::treeInsert, Block ID: 54, Normal Time: 0.553, Slowdown Time: 0.89, Percentage Increase: 60.9403254972875%
Method: cd::RedBlackTree::treeInsert, Block ID: 55, Normal Time: 1.266, Slowdown Time: 2.626, Percentage Increase: 107.42496050552921%
Method: cd::RedBlackTree::treeInsert, Block ID: 56, Normal Time: 0.004, Slowdown Time: 0.011, Percentage Increase: 174.99999999999997%
Method: cd::RedBlackTree::treeInsert, Block ID: 64, Normal Time: 0.64, Slowdown Time: 1.146, Percentage Increase: 79.06249999999999%
Method: cd::RedBlackTree::treeInsert, Block ID: 65, Normal Time: 0.006, Slowdown Time: 0.006, Percentage Increase: 0.0%
