Method: cd::RedBlackTree::treeInsert, Block ID: 2, Normal Time: 0.248, Slowdown Time: 0.462, Percentage Increase: 86.29032258064517%
Method: cd::RedBlackTree::treeInsert, Block ID: 3, Normal Time: 0.326, Slowdown Time: 0.618, Percentage Increase: 89.57055214723925%
Method: cd::RedBlackTree::treeInsert, Block ID: 4, Normal Time: 0.365, Slowdown Time: 0.841, Percentage Increase: 130.41095890410958%
Method: cd::RedBlackTree::treeInsert, Block ID: 6, Normal Time: 0.669, Slowdown Time: 1.499, Percentage Increase: 124.06576980568012%
Method: cd::RedBlackTree::treeInsert, Block ID: 7, Normal Time: 0.056, Slowdown Time: 0.05, Percentage Increase: -10.714285714285712%
Method: cd::RedBlackTree::treeInsert, Block ID: 9, Normal Time: 0.015, Slowdown Time: 0.068, Percentage Increase: 353.33333333333337%
Method: cd::RedBlackTree::treeInsert, Block ID: 10, Normal Time: 0.07, Slowdown Time: 0.086, Percentage Increase: 22.857142857142836%
Method: cd::RedBlackTree::treeInsert, Block ID: 11, Normal Time: 0.047, Slowdown Time: 0.065, Percentage Increase: 38.297872340425535%
Method: cd::RedBlackTree::treeInsert, Block ID: 12, Normal Time: 0.014, Slowdown Time: 0.019, Percentage Increase: 35.71428571428571%
Method: cd::RedBlackTree::treeInsert, Block ID: 13, Normal Time: 0.02, Slowdown Time: 0.055, Percentage Increase: 175.00000000000003%
Method: cd::RedBlackTree::treeInsert, Block ID: 14, Normal Time: 0.066, Slowdown Time: 0.131, Percentage Increase: 98.48484848484848%
Method: cd::RedBlackTree::treeInsert, Block ID: 15, Normal Time: 0.013, Slowdown Time: 0.001, Percentage Increase: -92.3076923076923%
Method: cd::RedBlackTree::treeInsert, Block ID: 16, Normal Time: 0.007, Slowdown Time: 0.002, Percentage Increase: -71.42857142857143%
Method: cd::RedBlackTree::treeInsert, Block ID: 17, Normal Time: 0.41, Slowdown Time: 0.985, Percentage Increase: 140.2439024390244%
Method: cd::RedBlackTree::treeInsert, Block ID: 21, Normal Time: 0.118, Slowdown Time: 0.238, Percentage Increase: 101.69491525423729%
Method: cd::RedBlackTree::treeInsert, Block ID: 22, Normal Time: 0.008, Slowdown Time: 0.019, Percentage Increase: 137.5%
Method: cd::RedBlackTree::treeInsert, Block ID: 23, Normal Time: 0.188, Slowdown Time: 0.163, Percentage Increase: -13.29787234042553%
Method: cd::RedBlackTree::treeInsert, Block ID: 27, Normal Time: 0.078, Slowdown Time: 0.145, Percentage Increase: 85.89743589743588%
Method: cd::RedBlackTree::treeInsert, Block ID: 28, Normal Time: 0.222, Slowdown Time: 0.49, Percentage Increase: 120.72072072072073%
Method: cd::RedBlackTree::treeInsert, Block ID: 29, Normal Time: 0.069, Slowdown Time: 0.179, Percentage Increase: 159.42028985507244%
Method: cd::RedBlackTree::treeInsert, Block ID: 30, Normal Time: 0.073, Slowdown Time: 0.086, Percentage Increase: 17.80821917808219%
Method: cd::RedBlackTree::treeInsert, Block ID: 31, Normal Time: 0.008, Slowdown Time: 0.01, Percentage Increase: 25.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 32, Normal Time: 0.059, Slowdown Time: 0.119, Percentage Increase: 101.69491525423729%
Method: cd::RedBlackTree::treeInsert, Block ID: 33, Normal Time: 0.068, Slowdown Time: 0.173, Percentage Increase: 154.41176470588232%
