Method: cd::RedBlackTree::treeInsert, Block ID: 2, Normal Time: 0.238, Slowdown Time: 0.674, Percentage Increase: 183.1932773109244%
Method: cd::RedBlackTree::treeInsert, Block ID: 3, Normal Time: 0.346, Slowdown Time: 0.79, Percentage Increase: 128.32369942196536%
Method: cd::RedBlackTree::treeInsert, Block ID: 4, Normal Time: 0.378, Slowdown Time: 1.197, Percentage Increase: 216.66666666666669%
Method: cd::RedBlackTree::treeInsert, Block ID: 6, Normal Time: 0.69, Slowdown Time: 1.976, Percentage Increase: 186.3768115942029%
Method: cd::RedBlackTree::treeInsert, Block ID: 7, Normal Time: 0.047, Slowdown Time: 0.06, Percentage Increase: 27.6595744680851%
Method: cd::RedBlackTree::treeInsert, Block ID: 9, Normal Time: 0.009, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 10, Normal Time: 0.07, Slowdown Time: 0.167, Percentage Increase: 138.57142857142856%
Method: cd::RedBlackTree::treeInsert, Block ID: 11, Normal Time: 0.033, Slowdown Time: 0.078, Percentage Increase: 136.36363636363635%
Method: cd::RedBlackTree::treeInsert, Block ID: 12, Normal Time: 0.018, Slowdown Time: 0.038, Percentage Increase: 111.11111111111111%
Method: cd::RedBlackTree::treeInsert, Block ID: 13, Normal Time: 0.022, Slowdown Time: 0.035, Percentage Increase: 59.090909090909115%
Method: cd::RedBlackTree::treeInsert, Block ID: 14, Normal Time: 0.073, Slowdown Time: 0.196, Percentage Increase: 168.49315068493155%
Method: cd::RedBlackTree::treeInsert, Block ID: 15, Normal Time: 0.01, Slowdown Time: 0.028, Percentage Increase: 180.00000000000003%
Method: cd::RedBlackTree::treeInsert, Block ID: 16, Normal Time: 0.002, Slowdown Time: 0.001, Percentage Increase: -50.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 17, Normal Time: 0.411, Slowdown Time: 0.917, Percentage Increase: 123.11435523114356%
Method: cd::RedBlackTree::treeInsert, Block ID: 21, Normal Time: 0.118, Slowdown Time: 0.27, Percentage Increase: 128.81355932203394%
Method: cd::RedBlackTree::treeInsert, Block ID: 22, Normal Time: 0.012, Slowdown Time: 0.029, Percentage Increase: 141.66666666666669%
Method: cd::RedBlackTree::treeInsert, Block ID: 23, Normal Time: 0.187, Slowdown Time: 0.229, Percentage Increase: 22.45989304812835%
Method: cd::RedBlackTree::treeInsert, Block ID: 27, Normal Time: 0.075, Slowdown Time: 0.177, Percentage Increase: 136.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 28, Normal Time: 0.236, Slowdown Time: 0.721, Percentage Increase: 205.5084745762712%
Method: cd::RedBlackTree::treeInsert, Block ID: 29, Normal Time: 0.07, Slowdown Time: 0.201, Percentage Increase: 187.1428571428571%
Method: cd::RedBlackTree::treeInsert, Block ID: 30, Normal Time: 0.072, Slowdown Time: 0.087, Percentage Increase: 20.833333333333336%
Method: cd::RedBlackTree::treeInsert, Block ID: 31, Normal Time: 0.008, Slowdown Time: 0.004, Percentage Increase: -50.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 32, Normal Time: 0.062, Slowdown Time: 0.125, Percentage Increase: 101.61290322580645%
Method: cd::RedBlackTree::treeInsert, Block ID: 33, Normal Time: 0.063, Slowdown Time: 0.155, Percentage Increase: 146.03174603174602%
Method: cd::RedBlackTree::treeInsert, Block ID: 34, Normal Time: 0.065, Slowdown Time: 0.167, Percentage Increase: 156.92307692307693%
Method: cd::RedBlackTree::treeInsert, Block ID: 35, Normal Time: 0.07, Slowdown Time: 0.151, Percentage Increase: 115.71428571428568%
Method: cd::RedBlackTree::treeInsert, Block ID: 36, Normal Time: 0.375, Slowdown Time: 0.719, Percentage Increase: 91.73333333333332%
