Method: cd::RedBlackTree::treeInsert, Block ID: 2, Normal Time: 0.261, Slowdown Time: 0.321, Percentage Increase: 22.988505747126435%
Method: cd::RedBlackTree::treeInsert, Block ID: 3, Normal Time: 0.368, Slowdown Time: 0.518, Percentage Increase: 40.7608695652174%
Method: cd::RedBlackTree::treeInsert, Block ID: 4, Normal Time: 0.362, Slowdown Time: 0.518, Percentage Increase: 43.09392265193371%
Method: cd::RedBlackTree::treeInsert, Block ID: 6, Normal Time: 0.696, Slowdown Time: 1.209, Percentage Increase: 73.70689655172417%
Method: cd::RedBlackTree::treeInsert, Block ID: 7, Normal Time: 0.066, Slowdown Time: 0.005, Percentage Increase: -92.42424242424244%
Method: cd::RedBlackTree::treeInsert, Block ID: 9, Normal Time: 0.012, Slowdown Time: 0.026, Percentage Increase: 116.66666666666666%
Method: cd::RedBlackTree::treeInsert, Block ID: 10, Normal Time: 0.066, Slowdown Time: 0.087, Percentage Increase: 31.818181818181802%
Method: cd::RedBlackTree::treeInsert, Block ID: 11, Normal Time: 0.035, Slowdown Time: 0.063, Percentage Increase: 79.99999999999999%
Method: cd::RedBlackTree::treeInsert, Block ID: 12, Normal Time: 0.015, Slowdown Time: 0.016, Percentage Increase: 6.666666666666673%
Method: cd::RedBlackTree::treeInsert, Block ID: 13, Normal Time: 0.03, Slowdown Time: 0.05, Percentage Increase: 66.66666666666669%
Method: cd::RedBlackTree::treeInsert, Block ID: 14, Normal Time: 0.075, Slowdown Time: 0.102, Percentage Increase: 36.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 15, Normal Time: 0.007, Slowdown Time: 0.038, Percentage Increase: 442.8571428571429%
Method: cd::RedBlackTree::treeInsert, Block ID: 16, Normal Time: 0.003, Slowdown Time: 0.001, Percentage Increase: -66.66666666666666%
Method: cd::RedBlackTree::treeInsert, Block ID: 17, Normal Time: 0.394, Slowdown Time: 0.644, Percentage Increase: 63.45177664974619%
Method: cd::RedBlackTree::treeInsert, Block ID: 21, Normal Time: 0.13, Slowdown Time: 0.196, Percentage Increase: 50.76923076923077%
Method: cd::RedBlackTree::treeInsert, Block ID: 22, Normal Time: 0.008, Slowdown Time: 0.069, Percentage Increase: 762.5000000000001%
Method: cd::RedBlackTree::treeInsert, Block ID: 23, Normal Time: 0.184, Slowdown Time: 0.214, Percentage Increase: 16.304347826086957%
Method: cd::RedBlackTree::treeInsert, Block ID: 27, Normal Time: 0.055, Slowdown Time: 0.111, Percentage Increase: 101.81818181818183%
Method: cd::RedBlackTree::treeInsert, Block ID: 28, Normal Time: 0.204, Slowdown Time: 0.325, Percentage Increase: 59.31372549019609%
Method: cd::RedBlackTree::treeInsert, Block ID: 29, Normal Time: 0.081, Slowdown Time: 0.099, Percentage Increase: 22.222222222222225%
Method: cd::RedBlackTree::treeInsert, Block ID: 30, Normal Time: 0.097, Slowdown Time: 0.095, Percentage Increase: -2.0618556701030943%
Method: cd::RedBlackTree::treeInsert, Block ID: 31, Normal Time: 0.006, Slowdown Time: 0.012, Percentage Increase: 100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 32, Normal Time: 0.066, Slowdown Time: 0.055, Percentage Increase: -16.66666666666667%
Method: cd::RedBlackTree::treeInsert, Block ID: 33, Normal Time: 0.051, Slowdown Time: 0.111, Percentage Increase: 117.64705882352943%
Method: cd::RedBlackTree::treeInsert, Block ID: 34, Normal Time: 0.053, Slowdown Time: 0.06, Percentage Increase: 13.20754716981132%
Method: cd::RedBlackTree::treeInsert, Block ID: 35, Normal Time: 0.056, Slowdown Time: 0.116, Percentage Increase: 107.14285714285714%
Method: cd::RedBlackTree::treeInsert, Block ID: 36, Normal Time: 0.346, Slowdown Time: 0.361, Percentage Increase: 4.335260115606941%
Method: cd::RedBlackTree::treeInsert, Block ID: 37, Normal Time: 1.686, Slowdown Time: 2.498, Percentage Increase: 48.16132858837487%
Method: cd::RedBlackTree::treeInsert, Block ID: 39, Normal Time: 2.979, Slowdown Time: 5.023, Percentage Increase: 68.61362873447464%
Method: cd::RedBlackTree::treeInsert, Block ID: 40, Normal Time: 0.522, Slowdown Time: 0.048, Percentage Increase: -90.80459770114942%
Method: cd::RedBlackTree::treeInsert, Block ID: 42, Normal Time: 0.001, Slowdown Time: 0.04, Percentage Increase: 3900.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 43, Normal Time: 0.268, Slowdown Time: 0.504, Percentage Increase: 88.0597014925373%
Method: cd::RedBlackTree::treeInsert, Block ID: 44, Normal Time: 0.232, Slowdown Time: 0.005, Percentage Increase: -97.84482758620689%
Method: cd::RedBlackTree::treeInsert, Block ID: 45, Normal Time: 0.008, Slowdown Time: 0.064, Percentage Increase: 700.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 46, Normal Time: 0.016, Slowdown Time: 0.224, Percentage Increase: 1300.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 47, Normal Time: 0.283, Slowdown Time: 0.336, Percentage Increase: 18.72791519434631%
Method: cd::RedBlackTree::treeInsert, Block ID: 48, Normal Time: 0.001, Slowdown Time: 0.236, Percentage Increase: 23499.999999999996%
Method: cd::RedBlackTree::treeInsert, Block ID: 49, Normal Time: 0.255, Slowdown Time: 0.27, Percentage Increase: 5.8823529411764754%
Method: cd::RedBlackTree::treeInsert, Block ID: 50, Normal Time: 0.233, Slowdown Time: 0.354, Percentage Increase: 51.931330472102985%
Method: cd::RedBlackTree::treeInsert, Block ID: 51, Normal Time: 0.143, Slowdown Time: 0.616, Percentage Increase: 330.7692307692308%
Method: cd::RedBlackTree::treeInsert, Block ID: 52, Normal Time: 1.364, Slowdown Time: 1.958, Percentage Increase: 43.548387096774185%
Method: cd::RedBlackTree::treeInsert, Block ID: 53, Normal Time: 0.032, Slowdown Time: 0.65, Percentage Increase: 1931.25%
Method: cd::RedBlackTree::treeInsert, Block ID: 54, Normal Time: 0.575, Slowdown Time: 0.836, Percentage Increase: 45.39130434782609%
Method: cd::RedBlackTree::treeInsert, Block ID: 55, Normal Time: 1.256, Slowdown Time: 2.034, Percentage Increase: 61.94267515923565%
Method: cd::RedBlackTree::treeInsert, Block ID: 56, Normal Time: 0.005, Slowdown Time: 0.01, Percentage Increase: 100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 64, Normal Time: 0.687, Slowdown Time: 0.963, Percentage Increase: 40.17467248908295%
Method: cd::RedBlackTree::treeInsert, Block ID: 65, Normal Time: 0.008, Slowdown Time: 0.007, Percentage Increase: -12.5%
Method: cd::RedBlackTree::treeInsert, Block ID: 66, Normal Time: 0.002, Slowdown Time: 0.008, Percentage Increase: 300.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 67, Normal Time: 0.005, Slowdown Time: 0.005, Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 68, Normal Time: 0.019, Slowdown Time: 0.035, Percentage Increase: 84.2105263157895%
Method: cd::RedBlackTree::treeInsert, Block ID: 69, Normal Time: 0.015, Slowdown Time: 0.025, Percentage Increase: 66.66666666666669%
Method: cd::RedBlackTree::treeInsert, Block ID: 70, Normal Time: 0.224, Slowdown Time: 0.407, Percentage Increase: 81.69642857142856%
Method: cd::RedBlackTree::treeInsert, Block ID: 71, Normal Time: 0.25, Slowdown Time: 0.323, Percentage Increase: 29.200000000000003%
Method: cd::RedBlackTree::treeInsert, Block ID: 73, Normal Time: 0.324, Slowdown Time: 0.413, Percentage Increase: 27.469135802469125%
Method: cd::RedBlackTree::treeInsert, Block ID: 74, Normal Time: 0.001, Slowdown Time: 0.025, Percentage Increase: 2400.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 76, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 77, Normal Time: 0.04, Slowdown Time: 0.057, Percentage Increase: 42.50000000000001%
Method: cd::RedBlackTree::treeInsert, Block ID: 78, Normal Time: 0.001, Slowdown Time: 0.021, Percentage Increase: 2000.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 79, Normal Time: 0.004, Slowdown Time: 0.016, Percentage Increase: 300.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 80, Normal Time: 0.015, Slowdown Time: 0.03, Percentage Increase: 100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 81, Normal Time: 0.032, Slowdown Time: 0.036, Percentage Increase: 12.49999999999999%
Method: cd::RedBlackTree::treeInsert, Block ID: 82, Normal Time: 0.002, Slowdown Time: 0.013, Percentage Increase: 550.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 84, Normal Time: 0.061, Slowdown Time: 0.107, Percentage Increase: 75.40983606557377%
Method: cd::RedBlackTree::treeInsert, Block ID: 85, Normal Time: 0.31, Slowdown Time: 0.501, Percentage Increase: 61.61290322580645%
Method: cd::RedBlackTree::treeInsert, Block ID: 86, Normal Time: 0.134, Slowdown Time: 0.228, Percentage Increase: 70.14925373134328%
Method: cd::RedBlackTree::treeInsert, Block ID: 87, Normal Time: 0.031, Slowdown Time: 0.038, Percentage Increase: 22.58064516129032%
Method: cd::RedBlackTree::treeInsert, Block ID: 91, Normal Time: 0.085, Slowdown Time: 0.124, Percentage Increase: 45.88235294117646%
Method: cd::RedBlackTree::treeInsert, Block ID: 96, Normal Time: 0.092, Slowdown Time: 0.13, Percentage Increase: 41.30434782608696%
Method: cd::RedBlackTree::treeInsert, Block ID: 97, Normal Time: 0.185, Slowdown Time: 0.268, Percentage Increase: 44.86486486486487%
Method: cd::RedBlackTree::treeInsert, Block ID: 98, Normal Time: 0.194, Slowdown Time: 0.292, Percentage Increase: 50.51546391752576%
Method: cd::RedBlackTree::treeInsert, Block ID: 99, Normal Time: 0.102, Slowdown Time: 0.101, Percentage Increase: -0.9803921568627324%
Method: cd::RedBlackTree::treeInsert, Block ID: 100, Normal Time: 0.03, Slowdown Time: 0.063, Percentage Increase: 110.00000000000001%
Method: cd::RedBlackTree::treeInsert, Block ID: 101, Normal Time: 0.02, Slowdown Time: 0.008, Percentage Increase: -60.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 108, Normal Time: 0.006, Slowdown Time: 0.005, Percentage Increase: -16.666666666666664%
Method: cd::RedBlackTree::treeInsert, Block ID: 109, Normal Time: 0.002, Slowdown Time: 0.008, Percentage Increase: 300.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 110, Normal Time: 0.008, Slowdown Time: 0.006, Percentage Increase: -25.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 111, Normal Time: 0.027, Slowdown Time: 0.035, Percentage Increase: 29.629629629629644%
Method: cd::RedBlackTree::treeInsert, Block ID: 112, Normal Time: 0.052, Slowdown Time: 0.085, Percentage Increase: 63.46153846153848%
Method: cd::RedBlackTree::treeInsert, Block ID: 113, Normal Time: 0.005, Slowdown Time: 0.009, Percentage Increase: 79.99999999999999%
Method: cd::RedBlackTree::treeInsert, Block ID: 114, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 115, Normal Time: 0.009, Slowdown Time: 0.012, Percentage Increase: 33.33333333333335%
Method: cd::RedBlackTree::treeInsert, Block ID: 119, Normal Time: 0.024, Slowdown Time: 0.025, Percentage Increase: 4.1666666666666705%
Method: cd::RedBlackTree::treeInsert, Block ID: 120, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 124, Normal Time: 0.0, Slowdown Time: 0.002, Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 125, Normal Time: 0.039, Slowdown Time: 0.032, Percentage Increase: -17.948717948717945%
Method: cd::RedBlackTree::treeInsert, Block ID: 126, Normal Time: 0.001, Slowdown Time: 0.02, Percentage Increase: 1900.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 133, Normal Time: 0.0, Slowdown Time: 0.004, Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 134, Normal Time: 0.013, Slowdown Time: 0.008, Percentage Increase: -38.46153846153846%
Method: cd::RedBlackTree::treeInsert, Block ID: 135, Normal Time: 0.014, Slowdown Time: 0.029, Percentage Increase: 107.14285714285714%
Method: cd::RedBlackTree::treeInsert, Block ID: 136, Normal Time: 0.018, Slowdown Time: 0.024, Percentage Increase: 33.33333333333335%
Method: cd::RedBlackTree::treeInsert, Block ID: 140, Normal Time: 0.016, Slowdown Time: 0.016, Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 145, Normal Time: 0.002, Slowdown Time: 0.005, Percentage Increase: 150.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 146, Normal Time: 0.038, Slowdown Time: 0.067, Percentage Increase: 76.31578947368422%
Method: cd::RedBlackTree::treeInsert, Block ID: 147, Normal Time: 0.001, Slowdown Time: 0.009, Percentage Increase: 800.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 148, Normal Time: 0.001, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 149, Normal Time: 0.02, Slowdown Time: 0.034, Percentage Increase: 70.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 150, Normal Time: 0.018, Slowdown Time: 0.036, Percentage Increase: 100.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 151, Normal Time: 0.001, Slowdown Time: 0.003, Percentage Increase: 200.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 152, Normal Time: 0.005, Slowdown Time: 0.003, Percentage Increase: -40.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 153, Normal Time: 0.007, Slowdown Time: 0.013, Percentage Increase: 85.7142857142857%
Method: cd::RedBlackTree::treeInsert, Block ID: 155, Normal Time: 0.007, Slowdown Time: 0.002, Percentage Increase: -71.42857142857143%
Method: cd::RedBlackTree::treeInsert, Block ID: 156, Normal Time: 0.005, Slowdown Time: 0.009, Percentage Increase: 79.99999999999999%
Method: cd::RedBlackTree::treeInsert, Block ID: 157, Normal Time: 0.005, Slowdown Time: 0.021, Percentage Increase: 320.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 160, Normal Time: 0.024, Slowdown Time: 0.017, Percentage Increase: -29.166666666666664%
Method: cd::RedBlackTree::treeInsert, Median Percentage Increase: 70.07462686567163%
Method: cd::CollisionDetector::recurse, Block ID: 1, Normal Time: 0.45, Slowdown Time: 0.671, Percentage Increase: 49.111111111111114%
Method: cd::CollisionDetector::recurse, Block ID: 2, Normal Time: 0.434, Slowdown Time: 0.676, Percentage Increase: 55.760368663594484%
Method: cd::CollisionDetector::recurse, Block ID: 3, Normal Time: 0.17, Slowdown Time: 0.407, Percentage Increase: 139.41176470588232%
Method: cd::CollisionDetector::recurse, Block ID: 4, Normal Time: 0.15, Slowdown Time: 0.248, Percentage Increase: 65.33333333333334%
Method: cd::CollisionDetector::recurse, Block ID: 5, Normal Time: 0.112, Slowdown Time: 0.23, Percentage Increase: 105.35714285714286%
Method: cd::CollisionDetector::recurse, Block ID: 6, Normal Time: 0.529, Slowdown Time: 1.053, Percentage Increase: 99.05482041587899%
Method: cd::CollisionDetector::recurse, Block ID: 7, Normal Time: 2.185, Slowdown Time: 3.651, Percentage Increase: 67.09382151029747%
Method: cd::CollisionDetector::recurse, Block ID: 8, Normal Time: 1.031, Slowdown Time: 1.637, Percentage Increase: 58.77788554801165%
Method: cd::CollisionDetector::recurse, Block ID: 9, Normal Time: 0.005, Slowdown Time: 0.013, Percentage Increase: 160.0%
Method: cd::CollisionDetector::recurse, Block ID: 10, Normal Time: 0.202, Slowdown Time: 0.243, Percentage Increase: 20.29702970297029%
Method: cd::CollisionDetector::recurse, Block ID: 11, Normal Time: 0.106, Slowdown Time: 0.177, Percentage Increase: 66.98113207547169%
Method: cd::CollisionDetector::recurse, Block ID: 12, Normal Time: 0.182, Slowdown Time: 0.17, Percentage Increase: -6.593406593406584%
Method: cd::CollisionDetector::recurse, Block ID: 13, Normal Time: 0.148, Slowdown Time: 0.008, Percentage Increase: -94.5945945945946%
Method: cd::CollisionDetector::recurse, Block ID: 14, Normal Time: 0.14, Slowdown Time: 0.242, Percentage Increase: 72.85714285714283%
Method: cd::CollisionDetector::recurse, Block ID: 15, Normal Time: 0.018, Slowdown Time: 0.032, Percentage Increase: 77.77777777777779%
Method: cd::CollisionDetector::recurse, Block ID: 16, Normal Time: 0.107, Slowdown Time: 0.186, Percentage Increase: 73.83177570093457%
Method: cd::CollisionDetector::recurse, Block ID: 17, Normal Time: 0.047, Slowdown Time: 0.007, Percentage Increase: -85.1063829787234%
Method: cd::CollisionDetector::recurse, Block ID: 18, Normal Time: 0.15, Slowdown Time: 0.244, Percentage Increase: 62.66666666666667%
Method: cd::CollisionDetector::recurse, Block ID: 19, Normal Time: 0.198, Slowdown Time: 0.219, Percentage Increase: 10.6060606060606%
Method: cd::CollisionDetector::recurse, Block ID: 20, Normal Time: 0.1, Slowdown Time: 0.157, Percentage Increase: 56.99999999999999%
Method: cd::CollisionDetector::recurse, Block ID: 21, Normal Time: 0.005, Slowdown Time: 0.036, Percentage Increase: 619.9999999999999%
Method: cd::CollisionDetector::recurse, Block ID: 22, Normal Time: 0.111, Slowdown Time: 0.132, Percentage Increase: 18.918918918918923%
Method: cd::CollisionDetector::recurse, Block ID: 23, Normal Time: 0.006, Slowdown Time: 0.072, Percentage Increase: 1099.9999999999998%
Method: cd::CollisionDetector::recurse, Block ID: 24, Normal Time: 0.038, Slowdown Time: 0.096, Percentage Increase: 152.63157894736844%
Method: cd::CollisionDetector::recurse, Block ID: 25, Normal Time: 0.063, Slowdown Time: 0.01, Percentage Increase: -84.12698412698413%
Method: cd::CollisionDetector::recurse, Block ID: 26, Normal Time: 0.024, Slowdown Time: 0.046, Percentage Increase: 91.66666666666666%
Method: cd::CollisionDetector::recurse, Block ID: 27, Normal Time: 0.034, Slowdown Time: 0.015, Percentage Increase: -55.88235294117647%
Method: cd::CollisionDetector::recurse, Block ID: 28, Normal Time: 0.041, Slowdown Time: 0.053, Percentage Increase: 29.268292682926823%
Method: cd::CollisionDetector::recurse, Block ID: 29, Normal Time: 0.008, Slowdown Time: 0.007, Percentage Increase: -12.5%
Method: cd::CollisionDetector::recurse, Block ID: 30, Normal Time: 0.023, Slowdown Time: 0.009, Percentage Increase: -60.86956521739131%
Method: cd::CollisionDetector::recurse, Block ID: 31, Normal Time: 0.163, Slowdown Time: 0.268, Percentage Increase: 64.41717791411044%
Method: cd::CollisionDetector::recurse, Block ID: 32, Normal Time: 0.039, Slowdown Time: 0.053, Percentage Increase: 35.89743589743589%
Method: cd::CollisionDetector::recurse, Block ID: 33, Normal Time: 0.006, Slowdown Time: 0.007, Percentage Increase: 16.666666666666664%
Method: cd::CollisionDetector::recurse, Block ID: 35, Normal Time: 0.068, Slowdown Time: 0.124, Percentage Increase: 82.35294117647058%
Method: cd::CollisionDetector::recurse, Block ID: 36, Normal Time: 0.0, Slowdown Time: 0.007, Percentage Increase: 0.0%
Method: cd::CollisionDetector::recurse, Block ID: 37, Normal Time: 0.02, Slowdown Time: 0.05, Percentage Increase: 150.0%
