Method: cd::RedBlackTree::treeInsert, Block ID: 2, Normal Time: 0.264, Slowdown Time: 0.509, Percentage Increase: 92.8030303030303%
Method: cd::RedBlackTree::treeInsert, Block ID: 3, Normal Time: 0.299, Slowdown Time: 0.577, Percentage Increase: 92.97658862876254%
Method: cd::RedBlackTree::treeInsert, Block ID: 4, Normal Time: 0.365, Slowdown Time: 0.845, Percentage Increase: 131.50684931506848%
Method: cd::RedBlackTree::treeInsert, Block ID: 6, Normal Time: 0.685, Slowdown Time: 1.564, Percentage Increase: 128.32116788321167%
Method: cd::RedBlackTree::treeInsert, Block ID: 7, Normal Time: 0.054, Slowdown Time: 0.059, Percentage Increase: 9.259259259259254%
Method: cd::RedBlackTree::treeInsert, Block ID: 9, Normal Time: 0.013, Slowdown Time: 0.073, Percentage Increase: 461.5384615384616%
Method: cd::RedBlackTree::treeInsert, Block ID: 10, Normal Time: 0.068, Slowdown Time: 0.086, Percentage Increase: 26.470588235294095%
Method: cd::RedBlackTree::treeInsert, Block ID: 11, Normal Time: 0.033, Slowdown Time: 0.058, Percentage Increase: 75.75757575757575%
Method: cd::RedBlackTree::treeInsert, Block ID: 12, Normal Time: 0.012, Slowdown Time: 0.023, Percentage Increase: 91.66666666666666%
Method: cd::RedBlackTree::treeInsert, Block ID: 13, Normal Time: 0.02, Slowdown Time: 0.041, Percentage Increase: 105.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 14, Normal Time: 0.067, Slowdown Time: 0.151, Percentage Increase: 125.37313432835819%
Method: cd::RedBlackTree::treeInsert, Block ID: 15, Normal Time: 0.003, Slowdown Time: 0.003, Percentage Increase: 0.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 16, Normal Time: 0.003, Slowdown Time: 0.001, Percentage Increase: -66.66666666666666%
Method: cd::RedBlackTree::treeInsert, Block ID: 17, Normal Time: 0.421, Slowdown Time: 0.955, Percentage Increase: 126.84085510688836%
Method: cd::RedBlackTree::treeInsert, Block ID: 21, Normal Time: 0.119, Slowdown Time: 0.254, Percentage Increase: 113.44537815126053%
Method: cd::RedBlackTree::treeInsert, Block ID: 22, Normal Time: 0.006, Slowdown Time: 0.021, Percentage Increase: 250.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 23, Normal Time: 0.163, Slowdown Time: 0.168, Percentage Increase: 3.06748466257669%
Method: cd::RedBlackTree::treeInsert, Block ID: 27, Normal Time: 0.08, Slowdown Time: 0.128, Percentage Increase: 60.0%
Method: cd::RedBlackTree::treeInsert, Block ID: 28, Normal Time: 0.233, Slowdown Time: 0.488, Percentage Increase: 109.4420600858369%
Method: cd::RedBlackTree::treeInsert, Block ID: 29, Normal Time: 0.089, Slowdown Time: 0.165, Percentage Increase: 85.39325842696631%
Method: cd::RedBlackTree::treeInsert, Block ID: 30, Normal Time: 0.089, Slowdown Time: 0.104, Percentage Increase: 16.853932584269664%
Method: cd::RedBlackTree::treeInsert, Block ID: 31, Normal Time: 0.012, Slowdown Time: 0.003, Percentage Increase: -75.00000000000001%
Method: cd::RedBlackTree::treeInsert, Block ID: 32, Normal Time: 0.067, Slowdown Time: 0.106, Percentage Increase: 58.20895522388059%
