Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+-----------------+-----------------+-----------+
|                                                                                Method                                                                                 |    Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+-----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  101,044   99%  |              0  |   10,245  |
|  Run.runBenchmark()                                                                                                                                                   |  101,044   99%  |              0  |   10,245  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  101,034   99%  |              0  |   10,244  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  101,034   99%  |              0  |   10,244  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  100,974   99%  |          < 0.1  |   10,238  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  100,964   99%  |          < 0.1  |   10,237  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |   64,619   64%  |             19  |    6,570  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |   64,117   63%  |          5,466  |    6,520  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |   61,084   60%  |          4,312  |    6,172  |
|  som.Set.add(Object)                                                                                                                                                  |   38,178   38%  |             69  |    3,855  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |   36,210   36%  |          < 0.1  |    3,652  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |   36,206   36%  |         35,539  |    3,653  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |   35,346   35%  |             49  |    3,567  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |   35,103   35%  |             39  |    3,541  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |   35,063   35%  |             19  |    3,537  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                            |   35,016   35%  |            610  |    3,532  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |   34,756   34%  |              0  |    3,507  |
|  havlak.LoopStructureGraph$1.apply(SimpleLoop)                                                                                                                        |   34,406   34%  |              9  |    3,471  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |   21,463   21%  |              9  |    2,183  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |   16,569   16%  |             28  |    1,688  |
|  som.Vector.<init>(int)                                                                                                                                               |   13,510   13%  |         13,510  |    1,375  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |   13,078   13%  |          7,508  |    1,333  |
|  som.Vector.<init>()                                                                                                                                                  |   11,936   12%  |              0  |    1,216  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |    9,362    9%  |              9  |      948  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |    8,708    9%  |            854  |      882  |
