Method list (CPU)

+------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                        Method                                                                        |   Time (ms)    |  Own Time (ms)  |  Samples  |
+------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                              |  38,785  100%  |              0  |    4,046  |
|  Run.doRuns(Benchmark)                                                                                                                               |  38,785  100%  |              0  |    4,045  |
|  Run.measure(Benchmark, int)                                                                                                                         |  38,785  100%  |          < 0.1  |    4,045  |
|  Run.runBenchmark()                                                                                                                                  |  38,785  100%  |              0  |    4,046  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                   |  38,761   99%  |              9  |    4,042  |
|  Richards.benchmark()                                                                                                                                |  38,751   99%  |              0  |    4,041  |
|  richards.Scheduler.start()                                                                                                                          |  38,751   99%  |          < 0.1  |    4,041  |
|  richards.Scheduler.schedule()                                                                                                                       |  38,698   99%  |         11,573  |    4,036  |
|  richards.TaskControlBlock.runTask()                                                                                                                 |  23,351   60%  |          6,535  |    2,441  |
|  richards.Scheduler$HandlerProcessFunction.apply(Packet, RBObject)                                                                                   |   7,664   20%  |          3,087  |      802  |
|  richards.Scheduler$DeviceProcessFunction.apply(Packet, RBObject)                                                                                    |   4,218   11%  |          1,367  |      445  |
|  richards.Scheduler.queuePacket(Packet)                                                                                                              |   3,800   10%  |            472  |      396  |
|  richards.TaskState.isTaskHoldingOrWaiting()                                                                                                         |   2,914    8%  |          2,914  |      305  |
|  richards.Scheduler$IdleProcessFunction.apply(Packet, RBObject)                                                                                      |   2,833    7%  |          1,270  |      291  |
|  richards.TaskControlBlock.addInputAndCheckPriority(Packet, TaskControlBlock)                                                                        |   1,906    5%  |          1,161  |      196  |
|  richards.Scheduler$WorkerProcessFunction.apply(Packet, RBObject)                                                                                    |   1,119    3%  |            746  |      119  |
|  richards.Scheduler.findTask(int)                                                                                                                    |   1,040    3%  |          1,040  |      112  |
|  richards.RBObject.append(Packet, Packet)                                                                                                            |   1,015    3%  |            444  |      103  |
|  richards.Packet.setLink(Packet)                                                                                                                     |     926    2%  |            926  |       96  |
|  richards.Scheduler.release(int)                                                                                                                     |     884    2%  |             67  |       92  |
|  richards.DeviceTaskDataRecord.setPending(Packet)                                                                                                    |     801    2%  |            801  |       83  |
|  richards.TaskState.isWaitingWithPacket()                                                                                                            |     765    2%  |            765  |       79  |
