Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+-----------------+-----------------+-----------+
|                                                                                Method                                                                                 |    Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+-----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  100,093   99%  |              0  |   10,148  |
|  Run.runBenchmark()                                                                                                                                                   |  100,093   99%  |              0  |   10,148  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  100,083   99%  |              0  |   10,146  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  100,083   99%  |          < 0.1  |   10,146  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  100,023   99%  |              0  |   10,140  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  100,023   99%  |          < 0.1  |   10,140  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |   63,383   63%  |             48  |    6,450  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |   62,939   63%  |          4,757  |    6,405  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |   60,395   60%  |          4,006  |    6,105  |
|  som.Set.add(Object)                                                                                                                                                  |   38,254   38%  |            117  |    3,857  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |   36,491   36%  |          < 0.1  |    3,675  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |   36,124   36%  |         35,467  |    3,639  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |   35,379   35%  |             68  |    3,564  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |   35,127   35%  |             49  |    3,538  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                            |   35,088   35%  |            562  |    3,534  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |   35,077   35%  |             48  |    3,533  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |   34,785   35%  |              0  |    3,503  |
|  havlak.LoopStructureGraph$1.apply(SimpleLoop)                                                                                                                        |   34,526   34%  |             38  |    3,477  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |   20,799   21%  |             11  |    2,117  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |   17,596   18%  |             34  |    1,792  |
|  som.Vector.<init>(int)                                                                                                                                               |   14,428   14%  |         14,428  |    1,469  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |   14,125   14%  |          8,068  |    1,442  |
|  som.Vector.<init>()                                                                                                                                                  |   12,741   13%  |              0  |    1,298  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |    9,865   10%  |             19  |    1,004  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                 |    8,631    9%  |             39  |      881  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |    8,033    8%  |            754  |      819  |
