Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  94,586   99%  |              0  |    9,631  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  94,586   99%  |              0  |    9,631  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  94,586   99%  |          < 0.1  |    9,631  |
|  Run.runBenchmark()                                                                                                                                                   |  94,586   99%  |              0  |    9,631  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  94,556   99%  |              9  |    9,627  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  94,536   99%  |          < 0.1  |    9,625  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  61,424   65%  |          4,468  |    6,232  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |  57,830   61%  |             38  |    5,928  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |  57,435   61%  |          4,994  |    5,888  |
|  som.Set.add(Object)                                                                                                                                                  |  38,130   40%  |            135  |    3,847  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |  36,569   39%  |          < 0.1  |    3,683  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |  35,991   38%  |         35,463  |    3,630  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |  35,297   37%  |             68  |    3,557  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |  35,191   37%  |             49  |    3,546  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |  35,141   37%  |             70  |    3,541  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                            |  35,096   37%  |            624  |    3,535  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |  34,690   37%  |              0  |    3,494  |
|  havlak.LoopStructureGraph$1.apply(SimpleLoop)                                                                                                                        |  34,472   36%  |              9  |    3,472  |
