Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+-----------------+-----------------+-----------+
|                                                                                Method                                                                                 |    Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+-----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  101,396   99%  |              0  |   10,288  |
|  Run.runBenchmark()                                                                                                                                                   |  101,396   99%  |              0  |   10,288  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  101,386   99%  |              0  |   10,287  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  101,386   99%  |          < 0.1  |   10,287  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  101,356   99%  |              0  |   10,283  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  101,356   99%  |          < 0.1  |   10,283  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |   64,681   64%  |             59  |    6,588  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |   64,281   63%  |          5,431  |    6,547  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |   61,108   60%  |          4,455  |    6,194  |
|  som.Set.add(Object)                                                                                                                                                  |   38,214   38%  |             99  |    3,853  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |   36,525   36%  |              0  |    3,679  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |   35,702   35%  |         35,332  |    3,599  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |   35,190   35%  |             69  |    3,548  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |   35,091   35%  |             73  |    3,535  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |   35,017   35%  |             78  |    3,527  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                            |   34,984   34%  |            598  |    3,524  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |   34,676   34%  |              0  |    3,495  |
