Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  94,516   99%  |              0  |    9,596  |
|  Run.runBenchmark()                                                                                                                                                   |  94,516   99%  |          < 0.1  |    9,596  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  94,506   99%  |              0  |    9,595  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  94,506   99%  |              0  |    9,595  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  94,446   99%  |              0  |    9,589  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  94,446   99%  |             19  |    9,589  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  60,307   64%  |          3,959  |    6,107  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |  58,007   61%  |             19  |    5,921  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |  57,569   61%  |          5,064  |    5,877  |
|  som.Set.add(Object)                                                                                                                                                  |  38,342   41%  |            118  |    3,866  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |  36,313   38%  |              0  |    3,654  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |  36,133   38%  |         35,502  |    3,641  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |  35,480   38%  |            103  |    3,574  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |  35,039   37%  |             29  |    3,529  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                            |  35,037   37%  |            619  |    3,526  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |  35,009   37%  |             69  |    3,526  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |  34,777   37%  |              0  |    3,502  |
|  havlak.LoopStructureGraph$1.apply(SimpleLoop)                                                                                                                        |  34,418   36%  |             19  |    3,464  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |  19,020   20%  |             10  |    1,930  |
|  som.Vector.<init>(int)                                                                                                                                               |  13,516   14%  |         13,516  |    1,377  |
|  som.Vector.<init>()                                                                                                                                                  |  12,184   13%  |              0  |    1,239  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |  11,905   13%  |              9  |    1,213  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |   9,616   10%  |             19  |      982  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                 |   8,676    9%  |            117  |      889  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |   8,441    9%  |            816  |      862  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |   8,324    9%  |          2,161  |      843  |
|  havlak.HavlakLoopFinder$$Lambda.0x00000008000c9d78.apply(Object)                                                                                                     |   7,789    8%  |            278  |      798  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                |   7,605    8%  |            465  |      777  |
|  havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1(int, Vector, Vector, Object)                                                                               |   7,510    8%  |          1,537  |      770  |
|  som.Vector.append(Object)                                                                                                                                            |   6,835    7%  |          6,601  |      699  |
|  havlak.HavlakLoopFinder$2.apply(Object)                                                                                                                              |   6,227    7%  |            879  |      634  |
|  havlak.HavlakLoopFinder$2.apply(BasicBlock)                                                                                                                          |   5,347    6%  |            910  |      544  |
|  havlak.HavlakLoopFinder.stepD(int, Vector)                                                                                                                           |   4,967    5%  |          1,086  |      507  |
|  havlak.UnionFindNode.findSet()                                                                                                                                       |   4,624    5%  |            924  |      476  |
|  havlak.UnionFindNode.initNode(BasicBlock, int)                                                                                                                       |   3,539    4%  |          3,539  |      358  |
|  havlak.HavlakLoopFinder$1.apply(Object)                                                                                                                              |   3,206    3%  |            540  |      331  |
|  som.Dictionary.atPut(Dictionary$CustomHash, Object)                                                                                                                  |   3,039    3%  |            982  |      314  |
|  havlak.HavlakLoopFinder.setLoopAttributes(int, Vector, SimpleLoop)                                                                                                   |   2,868    3%  |            119  |      293  |
|  havlak.HavlakLoopFinder$1.apply(BasicBlock)                                                                                                                          |   2,666    3%  |             40  |      275  |
|  som.Dictionary.at(Dictionary$CustomHash)                                                                                                                             |   2,569    3%  |          1,535  |      262  |
|  som.Vector.at(int)                                                                                                                                                   |   2,478    3%  |          2,478  |      253  |
|  havlak.HavlakLoopFinder$4.apply(Object)                                                                                                                              |   2,429    3%  |             48  |      249  |
|  havlak.HavlakLoopFinder$4.apply(UnionFindNode)                                                                                                                       |   2,380    3%  |             39  |      244  |
|  havlak.LoopStructureGraph.createNewLoop(BasicBlock, boolean)                                                                                                         |   2,046    2%  |            104  |      213  |
|  som.Set.<init>()                                                                                                                                                     |   2,001    2%  |              0  |      207  |
|  som.Set.<init>(int)                                                                                                                                                  |   2,001    2%  |            671  |      207  |
|  havlak.HavlakLoopFinder$5.apply(Object)                                                                                                                              |   1,613    2%  |            268  |      164  |
|  havlak.SimpleLoop.<init>(BasicBlock, boolean)                                                                                                                        |   1,467    2%  |            567  |      150  |
|  havlak.HavlakLoopFinder$5.apply(Integer)                                                                                                                             |   1,344    1%  |            124  |      137  |
|  som.Vector.size()                                                                                                                                                    |   1,341    1%  |          1,341  |      136  |
|  havlak.SimpleLoop.addNode(BasicBlock)                                                                                                                                |   1,200    1%  |             49  |      123  |
|  havlak.LoopStructureGraph.calculateNestingLevelRec(SimpleLoop, int)                                                                                                  |   1,126    1%  |              0  |      113  |
|  havlak.LoopStructureGraph$2.apply(Object)                                                                                                                            |   1,006    1%  |            329  |      101  |
|  som.Dictionary.resize()                                                                                                                                              |     960    1%  |             59  |      100  |
|  havlak.LoopStructureGraph$2.apply(SimpleLoop)                                                                                                                        |     946    1%  |             29  |       95  |
|  som.Dictionary.transferEntries(Dictionary$Entry[])                                                                                                                   |     900    1%  |            900  |       94  |
|  java.lang.Integer.valueOf(int) Integer.java                                                                                                                          |     744    1%  |            744  |       76  |
|  som.Set.contains(Object)                                                                                                                                             |     706    1%  |              3  |       73  |
|  havlak.HavlakLoopFinder.isAncestor(int, int)                                                                                                                         |     559    1%  |            559  |       56  |
|  som.Set.size()                                                                                                                                                       |     522    1%  |              0  |       53  |
|  som.IdentitySet.<init>()                                                                                                                                             |     493    1%  |              0  |       52  |
|  som.IdentityDictionary$IdEntry.match(int, Object)                                                                                                                    |     466    0%  |            466  |       49  |
|  havlak.BasicBlock.getNumPred()                                                                                                                                       |     465    0%  |              9  |       47  |
|  som.Dictionary.insertBucketEntry(Dictionary$CustomHash, Object, int, Dictionary$Entry)                                                                               |     434    0%  |            364  |       45  |
|  som.Dictionary.getBucketIdx(int)                                                                                                                                     |     430    0%  |            430  |       45  |
|  havlak.HavlakLoopFinder.<init>(ControlFlowGraph, LoopStructureGraph)                                                                                                 |     417    0%  |             69  |       42  |
|  havlak.UnionFindNode.union(UnionFindNode)                                                                                                                            |     388    0%  |            388  |       39  |
|  som.Dictionary.getBucket(int)                                                                                                                                        |     379    0%  |            251  |       38  |
|  havlak.HavlakLoopFinder$$Lambda.0x00000008000cbc00.test(Object)                                                                                                      |     368    0%  |            368  |       38  |
|  som.Vector.removeAll()                                                                                                                                               |     338    0%  |            338  |       34  |
|  som.IdentityDictionary.newEntry(Dictionary$CustomHash, Object, int)                                                                                                  |     329    0%  |            329  |       33  |
|  som.Dictionary.hash(Dictionary$CustomHash)                                                                                                                           |     288    0%  |            288  |       29  |
|  som.Vector.removeFirst()                                                                                                                                             |     254    0%  |            254  |       26  |
|  java.util.Arrays.copyOf(Object[], int) Arrays.java                                                                                                                   |     233    0%  |              0  |       25  |
|  java.util.Arrays.copyOf(Object[], int, Class) Arrays.java                                                                                                            |     213    0%  |            160  |       23  |
|  som.Set.lambda$contains$1(Object, Object)                                                                                                                            |     202    0%  |             19  |       21  |
|  som.Set$$Lambda.0x00000008000c94d8.test(Object)                                                                                                                      |     202    0%  |              0  |       21  |
|  java.lang.Integer.equals(Object) Integer.java                                                                                                                        |     182    0%  |            182  |       19  |
|  havlak.LoopTesterApp.constructCFG(int, int, int)                                                                                                                     |      85    0%  |          < 0.1  |       10  |
|  havlak.BasicBlockEdge.<init>(ControlFlowGraph, int, int)                                                                                                             |      82    0%  |             29  |        9  |
|  havlak.LoopTesterApp.buildBaseLoop(int)                                                                                                                              |      75    0%  |              3  |        9  |
|  havlak.UnionFindNode.getBb()                                                                                                                                         |      70    0%  |             70  |        7  |
|  havlak.BasicBlock.getOutEdges()                                                                                                                                      |      69    0%  |             69  |        7  |
|  Run.printResult(long, int)                                                                                                                                           |      59    0%  |          < 0.1  |        6  |
|  som.IdentitySet.lambda$contains$0(Object, Object)                                                                                                                    |      59    0%  |             59  |        6  |
|  som.IdentitySet$$Lambda.0x0000000800100000.test(Object)                                                                                                              |      59    0%  |              0  |        6  |
|  havlak.LoopTesterApp.buildConnect(int, int)                                                                                                                          |      59    0%  |              0  |        6  |
|  havlak.UnionFindNode.getLoop()                                                                                                                                       |      59    0%  |             59  |        6  |
|  java.lang.System.arraycopy(Object, int, Object, int, int) System.java (native)                                                                                       |      52    0%  |             52  |        7  |
|  java.io.PrintStream.implWriteln(String) PrintStream.java                                                                                                             |      49    0%  |          < 0.1  |        5  |
