Method list (CPU)

+------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                        Method                                                                        |   Time (ms)    |  Own Time (ms)  |  Samples  |
+------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                              |  38,990  100%  |              0  |    4,099  |
|  Run.runBenchmark()                                                                                                                                  |  38,990  100%  |          < 0.1  |    4,099  |
|  Run.doRuns(Benchmark)                                                                                                                               |  38,980   99%  |              0  |    4,098  |
|  Run.measure(Benchmark, int)                                                                                                                         |  38,980   99%  |          < 0.1  |    4,098  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                   |  38,958   99%  |              9  |    4,095  |
|  Richards.benchmark()                                                                                                                                |  38,948   99%  |              9  |    4,094  |
|  richards.Scheduler.start()                                                                                                                          |  38,927   99%  |             19  |    4,092  |
|  richards.Scheduler.schedule()                                                                                                                       |  38,867   99%  |         10,819  |    4,085  |
|  richards.TaskControlBlock.runTask()                                                                                                                 |  24,132   62%  |          6,328  |    2,531  |
|  richards.Scheduler$HandlerProcessFunction.apply(Packet, RBObject)                                                                                   |   8,779   23%  |          3,516  |      918  |
|  richards.Scheduler$DeviceProcessFunction.apply(Packet, RBObject)                                                                                    |   4,229   11%  |          1,615  |      442  |
|  richards.Scheduler.queuePacket(Packet)                                                                                                              |   3,811   10%  |            394  |      397  |
|  richards.TaskState.isTaskHoldingOrWaiting()                                                                                                         |   2,865    7%  |          2,865  |      302  |
|  richards.Scheduler$IdleProcessFunction.apply(Packet, RBObject)                                                                                      |   2,203    6%  |            992  |      235  |
|  richards.TaskControlBlock.addInputAndCheckPriority(Packet, TaskControlBlock)                                                                        |   1,663    4%  |            975  |      172  |
|  richards.Scheduler$WorkerProcessFunction.apply(Packet, RBObject)                                                                                    |   1,419    4%  |            852  |      147  |
|  richards.RBObject.append(Packet, Packet)                                                                                                            |   1,126    3%  |            529  |      117  |
|  richards.Scheduler.findTask(int)                                                                                                                    |   1,088    3%  |          1,088  |      117  |
|  richards.Packet.setLink(Packet)                                                                                                                     |     987    3%  |            987  |      104  |
|  richards.TaskState.isWaitingWithPacket()                                                                                                            |     855    2%  |            855  |       89  |
|  richards.HandlerTaskDataRecord.deviceInAdd(Packet)                                                                                                  |     839    2%  |            509  |       86  |
|  richards.Scheduler.holdSelf()                                                                                                                       |     790    2%  |            629  |       83  |
|  richards.TaskControlBlock.getLink()                                                                                                                 |     756    2%  |            756  |       78  |
|  richards.DeviceTaskDataRecord.setPending(Packet)                                                                                                    |     696    2%  |            696  |       72  |
|  richards.HandlerTaskDataRecord.workInAdd(Packet)                                                                                                    |     634    2%  |            275  |       66  |
|  richards.Scheduler.release(int)                                                                                                                     |     607    2%  |             49  |       64  |
|  richards.TaskControlBlock.getIdentity()                                                                                                             |     455    1%  |            455  |       46  |
|  richards.IdleTaskDataRecord.setControl(int)                                                                                                         |     454    1%  |            454  |       48  |
|  richards.HandlerTaskDataRecord.deviceIn(Packet)                                                                                                     |     449    1%  |            449  |       46  |
|  richards.Packet.getDatum()                                                                                                                          |     372    1%  |            372  |       37  |
|  richards.HandlerTaskDataRecord.deviceIn()                                                                                                           |     367    1%  |            367  |       39  |
|  richards.TaskState.setTaskHolding(boolean)                                                                                                          |     316    1%  |            316  |       32  |
|  richards.Packet.setIdentity(int)                                                                                                                    |     285    1%  |            285  |       29  |
|  richards.Packet.getIdentity()                                                                                                                       |     259    1%  |            259  |       27  |
|  richards.TaskState.running()                                                                                                                        |     186    0%  |            186  |       20  |
|  richards.HandlerTaskDataRecord.workIn(Packet)                                                                                                       |     171    0%  |            171  |       18  |
|  richards.TaskState.setPacketPending(boolean)                                                                                                        |     159    0%  |            159  |       16  |
|  richards.IdleTaskDataRecord.setCount(int)                                                                                                           |     149    0%  |            149  |       15  |
|  richards.TaskState.packetPending()                                                                                                                  |     128    0%  |            128  |       14  |
|  richards.Packet.setDatum(int)                                                                                                                       |      89    0%  |             89  |       10  |
|  richards.TaskControlBlock.getPriority()                                                                                                             |      89    0%  |             89  |        9  |
|  richards.Packet.getData()                                                                                                                           |      49    0%  |             49  |        5  |
|  richards.WorkerTaskDataRecord.getCount()                                                                                                            |      49    0%  |             49  |        5  |
|  richards.Packet.getLink()                                                                                                                           |      40    0%  |             40  |        4  |
|  richards.DeviceTaskDataRecord.getPending()                                                                                                          |      29    0%  |             29  |        3  |
|  Run.printResult(long, int)                                                                                                                          |      22    0%  |          < 0.1  |        3  |
|  java.lang.invoke.BootstrapMethodInvoker.invoke(Class, MethodHandle, String, Object, Object, Class) BootstrapMethodInvoker.java                      |      22    0%  |              0  |        3  |
|  java.lang.invoke.CallSite.makeSite(MethodHandle, String, MethodType, Object, Class) CallSite.java                                                   |      22    0%  |              0  |        3  |
|  java.lang.invoke.DelegatingMethodHandle$Holder.delegate(Object, Object, Object, Object, Object, Object) DelegatingMethodHandle$Holder               |      22    0%  |              0  |        3  |
|  java.lang.invoke.DirectMethodHandle$Holder.invokeStatic(Object, Object, Object, Object, Object, Object) DirectMethodHandle$Holder                   |      22    0%  |              0  |        3  |
|  java.lang.invoke.Invokers$Holder.invokeExact_MT(Object, Object, Object, Object, Object, Object, Object) Invokers$Holder                             |      22    0%  |              0  |        3  |
|  java.lang.invoke.MethodHandleNatives.linkCallSite(Object, Object, Object, Object, Object, Object[]) MethodHandleNatives.java                        |      22    0%  |              0  |        3  |
|  java.lang.invoke.MethodHandleNatives.linkCallSiteImpl(Class, MethodHandle, String, MethodType, Object, Object[]) MethodHandleNatives.java           |      22    0%  |              0  |        3  |
|  java.lang.invoke.StringConcatFactory.generateMHInlineCopy(MethodType, String[]) StringConcatFactory.java                                            |      22    0%  |              0  |        3  |
|  java.lang.invoke.StringConcatFactory.makeConcatWithConstants(MethodHandles$Lookup, String, MethodType, String, Object[]) StringConcatFactory.java   |      22    0%  |              0  |        3  |
|  richards.Scheduler.createWorker(int, int, Packet, TaskState)                                                                                        |      19    0%  |             19  |        2  |
|  java.lang.invoke.BoundMethodHandle.<init>(MethodType, LambdaForm) BoundMethodHandle.java                                                            |      18    0%  |              0  |        2  |
|  java.lang.invoke.InvokerBytecodeGenerator.generateCustomizedCode(LambdaForm, MethodType) InvokerBytecodeGenerator.java                              |      18    0%  |              0  |        2  |
|  java.lang.invoke.LambdaForm.compileToBytecode() LambdaForm.java                                                                                     |      18    0%  |              0  |        2  |
|  java.lang.invoke.LambdaForm.prepare() LambdaForm.java                                                                                               |      18    0%  |              0  |        2  |
|  java.lang.invoke.MethodHandle.<init>(MethodType, LambdaForm) MethodHandle.java                                                                      |      18    0%  |              0  |        2  |
|  java.lang.invoke.MethodHandles.dropArgumentsTrusted(MethodHandle, int, Class[]) MethodHandles.java                                                  |      18    0%  |              0  |        2  |
|  java.lang.ClassLoader.definePackage(String, String, String, String, String, String, String, URL) ClassLoader.java                                   |      10    0%  |             10  |        1  |
|  java.lang.ClassLoader.loadClass(String) ClassLoader.java                                                                                            |      10    0%  |              0  |        2  |
|  jdk.internal.loader.BuiltinClassLoader.defineClass(String, Resource) BuiltinClassLoader.java                                                        |      10    0%  |              0  |        2  |
|  jdk.internal.loader.BuiltinClassLoader.defineOrCheckPackage(String, Manifest, URL) BuiltinClassLoader.java                                          |      10    0%  |              0  |        1  |
|  jdk.internal.loader.BuiltinClassLoader.definePackage(String, Manifest, URL) BuiltinClassLoader.java                                                 |      10    0%  |              0  |        1  |
|  jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull(String) BuiltinClassLoader.java                                                   |      10    0%  |              0  |        2  |
