Method list (CPU)

+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                   Method                                                                                   |   Time (ms)    |  Own Time (ms)  |  Samples  |
+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                    |  38,622   99%  |              0  |    4,042  |
|  Run.runBenchmark()                                                                                                                                                        |  38,622   99%  |              0  |    4,042  |
|  Run.doRuns(Benchmark)                                                                                                                                                     |  38,612   99%  |              0  |    4,040  |
|  Run.measure(Benchmark, int)                                                                                                                                               |  38,612   99%  |          < 0.1  |    4,040  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                         |  38,583   99%  |              0  |    4,037  |
|  Richards.benchmark()                                                                                                                                                      |  38,583   99%  |              0  |    4,037  |
|  richards.Scheduler.start()                                                                                                                                                |  38,583   99%  |              4  |    4,037  |
|  richards.Scheduler.schedule()                                                                                                                                             |  38,558   99%  |          5,909  |    4,033  |
|  richards.TaskControlBlock.runTask()                                                                                                                                       |  23,864   62%  |          6,439  |    2,498  |
|  richards.Scheduler$HandlerProcessFunction.apply(Packet, RBObject)                                                                                                         |   8,314   22%  |          3,271  |      870  |
|  richards.TaskState.isTaskHoldingOrWaiting()                                                                                                                               |   7,863   20%  |          7,863  |      827  |
|  richards.Scheduler$DeviceProcessFunction.apply(Packet, RBObject)                                                                                                          |   4,306   11%  |          1,662  |      446  |
|  richards.Scheduler.queuePacket(Packet)                                                                                                                                    |   4,017   10%  |            527  |      420  |
|  richards.Scheduler$IdleProcessFunction.apply(Packet, RBObject)                                                                                                            |   2,541    7%  |          1,116  |      266  |
|  richards.TaskControlBlock.addInputAndCheckPriority(Packet, TaskControlBlock)                                                                                              |   1,984    5%  |          1,276  |      208  |
|  richards.Scheduler$WorkerProcessFunction.apply(Packet, RBObject)                                                                                                          |   1,200    3%  |            698  |      127  |
|  richards.RBObject.append(Packet, Packet)                                                                                                                                  |   1,062    3%  |            541  |      111  |
|  richards.Packet.setLink(Packet)                                                                                                                                           |     901    2%  |            901  |       96  |
|  richards.Scheduler.findTask(int)                                                                                                                                          |     873    2%  |            873  |       92  |
|  richards.HandlerTaskDataRecord.deviceInAdd(Packet)                                                                                                                        |     768    2%  |            448  |       83  |
|  richards.TaskState.isWaitingWithPacket()                                                                                                                                  |     760    2%  |            760  |       79  |
|  richards.Scheduler.release(int)                                                                                                                                           |     759    2%  |             89  |       78  |
|  richards.TaskControlBlock.getLink()                                                                                                                                       |     758    2%  |            758  |       78  |
|  richards.DeviceTaskDataRecord.setPending(Packet)                                                                                                                          |     688    2%  |            688  |       71  |
|  richards.Scheduler.holdSelf()                                                                                                                                             |     658    2%  |            532  |       66  |
|  richards.IdleTaskDataRecord.setControl(int)                                                                                                                               |     477    1%  |            477  |       50  |
|  richards.HandlerTaskDataRecord.deviceIn(Packet)                                                                                                                           |     438    1%  |            438  |       45  |
|  richards.TaskState.setTaskHolding(boolean)                                                                                                                                |     419    1%  |            419  |       43  |
|  richards.HandlerTaskDataRecord.workInAdd(Packet)                                                                                                                          |     383    1%  |            139  |       42  |
|  richards.HandlerTaskDataRecord.deviceIn()                                                                                                                                 |     368    1%  |            368  |       38  |
|  richards.Packet.getDatum()                                                                                                                                                |     343    1%  |            343  |       35  |
|  richards.Packet.getIdentity()                                                                                                                                             |     322    1%  |            322  |       34  |
|  richards.TaskControlBlock.getIdentity()                                                                                                                                   |     288    1%  |            288  |       31  |
|  richards.Packet.setIdentity(int)                                                                                                                                          |     228    1%  |            228  |       23  |
|  richards.TaskState.running()                                                                                                                                              |     216    1%  |            216  |       22  |
|  richards.IdleTaskDataRecord.setCount(int)                                                                                                                                 |     188    0%  |            188  |       21  |
|  richards.HandlerTaskDataRecord.workIn(Packet)                                                                                                                             |     169    0%  |            169  |       18  |
|  richards.TaskState.setPacketPending(boolean)                                                                                                                              |     139    0%  |            139  |       15  |
|  richards.Packet.setDatum(int)                                                                                                                                             |     109    0%  |            109  |       11  |
|  richards.DeviceTaskDataRecord.getPending()                                                                                                                                |      94    0%  |             94  |       10  |
|  richards.TaskState.packetPending()                                                                                                                                        |      84    0%  |             84  |        9  |
|  richards.TaskControlBlock.getPriority()                                                                                                                                   |      68    0%  |             68  |        9  |
|  richards.WorkerTaskDataRecord.getCount()                                                                                                                                  |      39    0%  |             39  |        4  |
|  Run.printResult(long, int)                                                                                                                                                |      29    0%  |          < 0.1  |        3  |
|  richards.Packet.getLink()                                                                                                                                                 |      27    0%  |             27  |        3  |
|  java.lang.invoke.LambdaForm$MH.0x000000080014a400.invoke(Object, Object, int, long) LambdaForm$MH                                                                         |      19    0%  |              0  |        2  |
|  java.lang.invoke.LambdaForm$MH.0x000000080014ac00.linkToTargetMethod(Object, int, long, Object) LambdaForm$MH                                                             |      19    0%  |              0  |        2  |
|  richards.Packet.getData()                                                                                                                                                 |      19    0%  |             19  |        2  |
|  richards.Scheduler.createHandler(int, int, Packet, TaskState)                                                                                                             |      19    0%  |              0  |        3  |
|  java.lang.invoke.BootstrapMethodInvoker.invoke(Class, MethodHandle, String, Object, Object, Class) BootstrapMethodInvoker.java                                            |      19    0%  |              0  |        3  |
|  java.lang.invoke.BoundMethodHandle.<init>(MethodType, LambdaForm) BoundMethodHandle.java                                                                                  |      19    0%  |              0  |        3  |
