Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  96,405   99%  |              0  |    9,780  |
|  Run.runBenchmark()                                                                                                                                                   |  96,405   99%  |              0  |    9,779  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  96,381   99%  |              0  |    9,777  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  96,381   99%  |              9  |    9,777  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  96,341   99%  |          < 0.1  |    9,773  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  96,331   99%  |             10  |    9,772  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  61,131   63%  |          4,490  |    6,186  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |  59,817   62%  |             29  |    6,087  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |  59,397   62%  |          4,998  |    6,043  |
|  som.Set.add(Object)                                                                                                                                                  |  37,934   39%  |             59  |    3,826  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |  36,278   38%  |          < 0.1  |    3,660  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |  35,956   37%  |         35,381  |    3,626  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |  35,366   37%  |             79  |    3,567  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |  34,990   36%  |             65  |    3,530  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                            |  34,967   36%  |            625  |    3,527  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |  34,924   36%  |             49  |    3,523  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |  34,709   36%  |              0  |    3,501  |
|  havlak.LoopStructureGraph$1.apply(SimpleLoop)                                                                                                                        |  34,341   36%  |              0  |    3,464  |
