Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+-----------------+-----------------+-----------+
|                                                                                Method                                                                                 |    Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+-----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  100,653   99%  |              0  |   10,185  |
|  Run.runBenchmark()                                                                                                                                                   |  100,653   99%  |              0  |   10,185  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  100,643   99%  |              0  |   10,184  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  100,643   99%  |          < 0.1  |   10,184  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  100,584   99%  |              0  |   10,178  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  100,584   99%  |              9  |   10,178  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |   64,082   64%  |             19  |    6,510  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |   63,679   63%  |          5,148  |    6,469  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |   61,844   61%  |          4,135  |    6,241  |
|  som.Set.add(Object)                                                                                                                                                  |   38,458   38%  |            139  |    3,873  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |   36,350   36%  |          < 0.1  |    3,653  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |   35,961   36%  |         35,497  |    3,620  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |   35,323   35%  |             90  |    3,554  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |   35,171   35%  |              9  |    3,537  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |   35,161   35%  |             49  |    3,536  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                            |   34,978   35%  |            557  |    3,517  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |   34,764   35%  |              0  |    3,495  |
|  havlak.LoopStructureGraph$1.apply(SimpleLoop)                                                                                                                        |   34,420   34%  |             39  |    3,461  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |   21,018   21%  |              0  |    2,133  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |   17,019   17%  |             29  |    1,731  |
|  som.Vector.<init>(int)                                                                                                                                               |   13,896   14%  |         13,896  |    1,406  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |   12,879   13%  |          6,980  |    1,305  |
|  som.Vector.<init>()                                                                                                                                                  |   12,195   12%  |              0  |    1,231  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |   10,130   10%  |              0  |    1,014  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                 |    8,957    9%  |             69  |      899  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |    8,413    8%  |            681  |      859  |
|  havlak.HavlakLoopFinder$$Lambda.0x00000008000c9d78.apply(Object)                                                                                                     |    8,079    8%  |            275  |      822  |
|  havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1(int, Vector, Vector, Object)                                                                               |    7,803    8%  |          1,652  |      794  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                |    7,722    8%  |            454  |      788  |
|  som.Vector.append(Object)                                                                                                                                            |    7,299    7%  |          7,008  |      746  |
|  havlak.HavlakLoopFinder$2.apply(Object)                                                                                                                              |    6,242    6%  |            763  |      638  |
|  havlak.HavlakLoopFinder$2.apply(BasicBlock)                                                                                                                          |    5,478    5%  |            967  |      559  |
|  havlak.HavlakLoopFinder.stepD(int, Vector)                                                                                                                           |    4,948    5%  |            926  |      506  |
|  havlak.UnionFindNode.findSet()                                                                                                                                       |    4,799    5%  |            957  |      487  |
|  havlak.HavlakLoopFinder$1.apply(Object)                                                                                                                              |    3,680    4%  |            884  |      379  |
|  havlak.HavlakLoopFinder.setLoopAttributes(int, Vector, SimpleLoop)                                                                                                   |    3,265    3%  |            119  |      332  |
|  som.Dictionary.atPut(Dictionary$CustomHash, Object)                                                                                                                  |    3,214    3%  |          1,035  |      332  |
|  havlak.UnionFindNode.initNode(BasicBlock, int)                                                                                                                       |    3,064    3%  |          3,064  |      312  |
|  havlak.HavlakLoopFinder$1.apply(BasicBlock)                                                                                                                          |    2,796    3%  |             29  |      288  |
|  som.Dictionary.at(Dictionary$CustomHash)                                                                                                                             |    2,760    3%  |          1,650  |      281  |
|  havlak.HavlakLoopFinder$4.apply(Object)                                                                                                                              |    2,756    3%  |             99  |      280  |
|  havlak.HavlakLoopFinder$4.apply(UnionFindNode)                                                                                                                       |    2,656    3%  |            139  |      270  |
|  som.Vector.at(int)                                                                                                                                                   |    2,392    2%  |          2,392  |      245  |
|  som.Set.<init>()                                                                                                                                                     |    2,389    2%  |              0  |      245  |
|  som.Set.<init>(int)                                                                                                                                                  |    2,389    2%  |            698  |      245  |
|  havlak.LoopStructureGraph.createNewLoop(BasicBlock, boolean)                                                                                                         |    2,004    2%  |            239  |      203  |
|  havlak.HavlakLoopFinder$5.apply(Object)                                                                                                                              |    1,850    2%  |            349  |      187  |
|  havlak.HavlakLoopFinder$5.apply(Integer)                                                                                                                             |    1,501    1%  |            139  |      152  |
|  som.Vector.size()                                                                                                                                                    |    1,485    1%  |          1,485  |      152  |
|  havlak.SimpleLoop.<init>(BasicBlock, boolean)                                                                                                                        |    1,398    1%  |            422  |      141  |
|  havlak.LoopStructureGraph.calculateNestingLevelRec(SimpleLoop, int)                                                                                                  |    1,292    1%  |              0  |      128  |
|  havlak.SimpleLoop.addNode(BasicBlock)                                                                                                                                |    1,259    1%  |             73  |      128  |
|  havlak.LoopStructureGraph$2.apply(Object)                                                                                                                            |    1,170    1%  |            433  |      116  |
|  havlak.LoopStructureGraph$2.apply(SimpleLoop)                                                                                                                        |    1,095    1%  |             29  |      108  |
|  som.Dictionary.resize()                                                                                                                                              |      986    1%  |             79  |      104  |
|  som.Dictionary.transferEntries(Dictionary$Entry[])                                                                                                                   |      906    1%  |            886  |       96  |
|  java.lang.Integer.valueOf(int) Integer.java                                                                                                                          |      694    1%  |            694  |       71  |
|  som.IdentitySet.<init>()                                                                                                                                             |      679    1%  |              0  |       69  |
|  som.Set.contains(Object)                                                                                                                                             |      559    1%  |              0  |       59  |
|  som.Dictionary.insertBucketEntry(Dictionary$CustomHash, Object, int, Dictionary$Entry)                                                                               |      536    1%  |            496  |       56  |
|  havlak.HavlakLoopFinder.isAncestor(int, int)                                                                                                                         |      536    1%  |            536  |       54  |
|  havlak.BasicBlock.getNumPred()                                                                                                                                       |      505    1%  |              9  |       52  |
|  som.IdentityDictionary$IdEntry.match(int, Object)                                                                                                                    |      495    0%  |            495  |       50  |
|  som.Set.size()                                                                                                                                                       |      462    0%  |              0  |       47  |
|  som.Dictionary.getBucketIdx(int)                                                                                                                                     |      420    0%  |            420  |       42  |
|  havlak.HavlakLoopFinder.<init>(ControlFlowGraph, LoopStructureGraph)                                                                                                 |      382    0%  |             91  |       39  |
|  som.Dictionary.getBucket(int)                                                                                                                                        |      369    0%  |            240  |       37  |
|  havlak.HavlakLoopFinder$$Lambda.0x00000008000cbc00.test(Object)                                                                                                      |      355    0%  |            355  |       36  |
|  som.Dictionary.hash(Dictionary$CustomHash)                                                                                                                           |      344    0%  |            344  |       35  |
