FileName,TargetBlock,Iteration,Benchmark,IsSlowdown,Method1,Percent1,Method2,Percent2,Method3,Percent3,Method4,Percent4,Method5,Percent5
3_7_Havlak_Slowdown.xml,3,7,Havlak,Slowdown,"som.Vector.forEach",58.4,"som.Vector.append",12.0,"havlak.HavlakLoopFinder.findLoops",8.7,"havlak.HavlakLoopFinder.doDFS",8.1,"java.util.Arrays.copyOf",3.5
3_7_Json_Slowdown.xml,3,7,Json,Slowdown,"json.JsonPureStringParser.skipWhiteSpace",29.3,"json.JsonPureStringParser.read",28.5,"json.JsonPureStringParser.endCapture",12.4,"json.JsonPureStringParser.readDigit",11.0,"json.JsonPureStringParser.readChar",6.8
3_7_List_Slowdown.xml,3,7,List,Slowdown,"List.isShorterThan",89.6,"List.tail",9.6,"List.makeList",0.4,"List.benchmark",0.2,"List$Element.length",0.1
3_7_Richards_Slowdown.xml,3,7,Richards,Slowdown,"richards.TaskControlBlock.runTask",76.3,"richards.Scheduler.schedule",22.6,"richards.RBObject.append",0.3,"richards.Scheduler.start",0.1,"java.io.PrintStream.println",0.1
3_8_Havlak_Slowdown.xml,3,8,Havlak,Slowdown,"som.Vector.forEach",59.0,"som.Vector.append",12.1,"havlak.HavlakLoopFinder.findLoops",8.5,"havlak.HavlakLoopFinder.doDFS",8.0,"java.util.Arrays.copyOf",3.7
3_8_Json_Slowdown.xml,3,8,Json,Slowdown,"json.JsonPureStringParser.read",29.6,"json.JsonPureStringParser.skipWhiteSpace",27.1,"json.JsonPureStringParser.readDigit",12.6,"json.JsonPureStringParser.endCapture",12.1,"json.JsonPureStringParser.readValue",6.5
3_8_List_Slowdown.xml,3,8,List,Slowdown,"List.isShorterThan",90.5,"List.tail",8.6,"List.makeList",0.4,"List.benchmark",0.3,"List$Element.length",0.1
3_8_Richards_Slowdown.xml,3,8,Richards,Slowdown,"richards.TaskControlBlock.runTask",74.5,"richards.Scheduler.schedule",24.3,"richards.RBObject.append",0.3,"richards.Scheduler.start",0.1,"Run.reportBenchmark",0.1
3_9_Havlak_Slowdown.xml,3,9,Havlak,Slowdown,"som.Vector.forEach",58.4,"som.Vector.append",13.0,"havlak.HavlakLoopFinder.findLoops",8.8,"havlak.HavlakLoopFinder.doDFS",7.6,"java.util.Arrays.copyOf",3.9
3_9_Json_Slowdown.xml,3,9,Json,Slowdown,"json.JsonPureStringParser.skipWhiteSpace",28.5,"json.JsonPureStringParser.read",28.2,"json.JsonPureStringParser.endCapture",13.4,"json.JsonPureStringParser.readDigit",10.7,"json.JsonPureStringParser.readChar",6.8
3_9_List_Slowdown.xml,3,9,List,Slowdown,"List.isShorterThan",90.2,"List.tail",9.0,"List.makeList",0.4,"List.benchmark",0.3,"List$Element.length",0.1
3_9_Richards_Slowdown.xml,3,9,Richards,Slowdown,"richards.TaskControlBlock.runTask",74.6,"richards.Scheduler.schedule",24.1,"richards.RBObject.append",0.3,"java.io.PrintStream.println",0.2,"Run.reportBenchmark",0.1
100_10_Havlak_NoSlowdown.xml,100,10,Havlak,NoSlowdown,"som.Vector.hasSome",30.8,"som.Vector.forEach",13.0,"som.Vector.append",12.2,"havlak.HavlakLoopFinder.findLoops",7.3,"havlak.SimpleLoop.setParent",6.6
100_10_Json_NoSlowdown.xml,100,10,Json,NoSlowdown,"json.JsonPureStringParser.read",22.8,"json.JsonPureStringParser.isWhiteSpace",11.9,"json.JsonPureStringParser.readStringInternal",11.0,"json.JsonPureStringParser.isDigit",6.7,"java.lang.StringBuilder.append",5.9
100_10_List_NoSlowdown.xml,100,10,List,NoSlowdown,"List.isShorterThan",79.2,"List.tail",20.0,"List.makeList",0.6,"List$Element.length",0.1,"List.benchmark",0.1
100_10_Richards_NoSlowdown.xml,100,10,Richards,NoSlowdown,"richards.Scheduler.schedule",24.8,"richards.TaskControlBlock.runTask",17.0,"richards.Scheduler$HandlerProcessFunction.apply",13.1,"richards.TaskState.isTaskHoldingOrWaiting",13.0,"richards.Scheduler$DeviceProcessFunction.apply",9.1
100_1_Havlak_NoSlowdown.xml,100,1,Havlak,NoSlowdown,"som.Vector.hasSome",30.9,"som.Vector.forEach",13.2,"som.Vector.append",12.3,"havlak.HavlakLoopFinder.findLoops",7.1,"havlak.SimpleLoop.setParent",6.6
100_1_Json_NoSlowdown.xml,100,1,Json,NoSlowdown,"json.JsonPureStringParser.read",24.5,"json.JsonPureStringParser.readStringInternal",12.2,"json.JsonPureStringParser.isWhiteSpace",11.7,"json.JsonPureStringParser.isDigit",7.0,"java.lang.StringBuilder.append",5.5
100_1_List_NoSlowdown.xml,100,1,List,NoSlowdown,"List.isShorterThan",78.8,"List.tail",20.5,"List.makeList",0.5,"List$Element.length",0.1,"List.benchmark",0.1
100_1_Richards_NoSlowdown.xml,100,1,Richards,NoSlowdown,"richards.Scheduler.schedule",25.9,"richards.TaskControlBlock.runTask",16.9,"richards.Scheduler$HandlerProcessFunction.apply",13.2,"richards.TaskState.isTaskHoldingOrWaiting",12.9,"richards.Scheduler$DeviceProcessFunction.apply",8.5
100_2_Havlak_NoSlowdown.xml,100,2,Havlak,NoSlowdown,"som.Vector.hasSome",30.9,"som.Vector.forEach",13.3,"som.Vector.append",12.1,"havlak.HavlakLoopFinder.findLoops",7.3,"havlak.SimpleLoop.setParent",6.5
100_2_Json_NoSlowdown.xml,100,2,Json,NoSlowdown,"json.JsonPureStringParser.read",22.5,"json.JsonPureStringParser.isWhiteSpace",13.5,"json.JsonPureStringParser.readStringInternal",11.9,"json.JsonPureStringParser.isDigit",6.5,"java.lang.StringBuilder.append",5.3
100_2_List_NoSlowdown.xml,100,2,List,NoSlowdown,"List.isShorterThan",79.0,"List.tail",20.4,"List.makeList",0.5,"List$Element.length",0.1,"Benchmark.innerBenchmarkLoop",0.0
100_2_Richards_NoSlowdown.xml,100,2,Richards,NoSlowdown,"richards.Scheduler.schedule",25.1,"richards.TaskControlBlock.runTask",17.9,"richards.TaskState.isTaskHoldingOrWaiting",13.3,"richards.Scheduler$HandlerProcessFunction.apply",12.2,"richards.Scheduler$DeviceProcessFunction.apply",8.3
100_3_Havlak_NoSlowdown.xml,100,3,Havlak,NoSlowdown,"som.Vector.hasSome",30.6,"som.Vector.forEach",13.0,"som.Vector.append",12.0,"havlak.HavlakLoopFinder.findLoops",7.3,"havlak.SimpleLoop.setParent",6.6
100_3_Json_NoSlowdown.xml,100,3,Json,NoSlowdown,"json.JsonPureStringParser.read",23.2,"json.JsonPureStringParser.isWhiteSpace",12.5,"json.JsonPureStringParser.readStringInternal",11.5,"json.JsonPureStringParser.isDigit",6.6,"java.lang.StringBuilder.append",5.6
100_3_List_NoSlowdown.xml,100,3,List,NoSlowdown,"List.isShorterThan",79.4,"List.tail",19.7,"List.makeList",0.7,"List.benchmark",0.1,"List$Element.length",0.1
100_3_Richards_NoSlowdown.xml,100,3,Richards,NoSlowdown,"richards.Scheduler.schedule",24.5,"richards.TaskControlBlock.runTask",17.8,"richards.TaskState.isTaskHoldingOrWaiting",13.6,"richards.Scheduler$HandlerProcessFunction.apply",12.9,"richards.Scheduler$DeviceProcessFunction.apply",8.8
100_4_Havlak_NoSlowdown.xml,100,4,Havlak,NoSlowdown,"som.Vector.hasSome",30.6,"som.Vector.forEach",13.4,"som.Vector.append",11.9,"havlak.HavlakLoopFinder.findLoops",7.8,"havlak.SimpleLoop.setParent",6.5
100_4_Json_NoSlowdown.xml,100,4,Json,NoSlowdown,"json.JsonPureStringParser.read",23.6,"json.JsonPureStringParser.isWhiteSpace",13.1,"json.JsonPureStringParser.readStringInternal",11.0,"json.JsonPureStringParser.isDigit",6.4,"json.JsonPureStringParser.readChar",5.3
100_4_List_NoSlowdown.xml,100,4,List,NoSlowdown,"List.isShorterThan",79.4,"List.tail",19.8,"List.makeList",0.6,"List.benchmark",0.1,"List$Element.length",0.1
100_4_Richards_NoSlowdown.xml,100,4,Richards,NoSlowdown,"richards.Scheduler.schedule",24.2,"richards.TaskControlBlock.runTask",18.2,"richards.TaskState.isTaskHoldingOrWaiting",14.7,"richards.Scheduler$HandlerProcessFunction.apply",11.7,"richards.Scheduler$DeviceProcessFunction.apply",8.7
100_5_Havlak_NoSlowdown.xml,100,5,Havlak,NoSlowdown,"som.Vector.hasSome",30.8,"som.Vector.forEach",13.0,"som.Vector.append",12.5,"havlak.HavlakLoopFinder.findLoops",7.5,"havlak.SimpleLoop.setParent",6.6
100_5_Json_NoSlowdown.xml,100,5,Json,NoSlowdown,"json.JsonPureStringParser.read",23.9,"json.JsonPureStringParser.isWhiteSpace",12.7,"json.JsonPureStringParser.readStringInternal",11.3,"json.JsonPureStringParser.isDigit",6.0,"java.lang.StringBuilder.append",5.6
100_5_List_NoSlowdown.xml,100,5,List,NoSlowdown,"List.isShorterThan",78.9,"List.tail",20.3,"List.makeList",0.6,"List.benchmark",0.1,"List$Element.length",0.1
100_5_Richards_NoSlowdown.xml,100,5,Richards,NoSlowdown,"richards.Scheduler.schedule",26.3,"richards.TaskControlBlock.runTask",18.3,"richards.TaskState.isTaskHoldingOrWaiting",13.1,"richards.Scheduler$HandlerProcessFunction.apply",12.2,"richards.Scheduler$DeviceProcessFunction.apply",8.1
100_6_Havlak_NoSlowdown.xml,100,6,Havlak,NoSlowdown,"som.Vector.hasSome",31.0,"som.Vector.forEach",12.7,"som.Vector.append",12.4,"havlak.HavlakLoopFinder.findLoops",7.3,"havlak.SimpleLoop.setParent",6.6
100_6_Json_NoSlowdown.xml,100,6,Json,NoSlowdown,"json.JsonPureStringParser.read",25.0,"json.JsonPureStringParser.isWhiteSpace",12.4,"json.JsonPureStringParser.readStringInternal",10.4,"json.JsonPureStringParser.isDigit",6.3,"java.lang.StringBuilder.append",5.6
100_6_List_NoSlowdown.xml,100,6,List,NoSlowdown,"List.isShorterThan",79.7,"List.tail",19.3,"List.makeList",0.7,"List$Element.length",0.1,"List.benchmark",0.1
100_6_Richards_NoSlowdown.xml,100,6,Richards,NoSlowdown,"richards.Scheduler.schedule",27.1,"richards.TaskControlBlock.runTask",18.1,"richards.TaskState.isTaskHoldingOrWaiting",13.3,"richards.Scheduler$HandlerProcessFunction.apply",12.1,"richards.Scheduler$DeviceProcessFunction.apply",8.5
100_7_Havlak_NoSlowdown.xml,100,7,Havlak,NoSlowdown,"som.Vector.hasSome",31.0,"som.Vector.forEach",13.0,"som.Vector.append",12.5,"havlak.HavlakLoopFinder.findLoops",7.3,"havlak.SimpleLoop.setParent",6.5
100_7_Json_NoSlowdown.xml,100,7,Json,NoSlowdown,"json.JsonPureStringParser.read",23.4,"json.JsonPureStringParser.isWhiteSpace",13.8,"json.JsonPureStringParser.readStringInternal",10.7,"java.lang.StringBuilder.append",6.1,"json.JsonPureStringParser.isDigit",5.8
100_7_List_NoSlowdown.xml,100,7,List,NoSlowdown,"List.isShorterThan",79.8,"List.tail",19.4,"List.makeList",0.6,"List$Element.length",0.1,"List.benchmark",0.1
100_7_Richards_NoSlowdown.xml,100,7,Richards,NoSlowdown,"richards.Scheduler.schedule",24.8,"richards.TaskControlBlock.runTask",18.3,"richards.TaskState.isTaskHoldingOrWaiting",12.9,"richards.Scheduler$HandlerProcessFunction.apply",12.0,"richards.Scheduler$DeviceProcessFunction.apply",9.4
100_8_Havlak_NoSlowdown.xml,100,8,Havlak,NoSlowdown,"som.Vector.hasSome",30.7,"som.Vector.forEach",13.0,"som.Vector.append",12.3,"havlak.HavlakLoopFinder.findLoops",7.1,"havlak.SimpleLoop.setParent",6.5
100_8_Json_NoSlowdown.xml,100,8,Json,NoSlowdown,"json.JsonPureStringParser.read",25.2,"json.JsonPureStringParser.isWhiteSpace",11.7,"json.JsonPureStringParser.readStringInternal",11.5,"java.lang.StringBuilder.append",5.6,"json.JsonPureStringParser.isDigit",5.1
100_8_List_NoSlowdown.xml,100,8,List,NoSlowdown,"List.isShorterThan",80.1,"List.tail",19.2,"List.makeList",0.4,"List$Element.length",0.1,"java.io.PrintStream.println",0.0
100_8_Richards_NoSlowdown.xml,100,8,Richards,NoSlowdown,"richards.Scheduler.schedule",26.7,"richards.TaskControlBlock.runTask",18.1,"richards.Scheduler$HandlerProcessFunction.apply",12.8,"richards.TaskState.isTaskHoldingOrWaiting",12.7,"richards.Scheduler$DeviceProcessFunction.apply",8.1
100_9_Havlak_NoSlowdown.xml,100,9,Havlak,NoSlowdown,"som.Vector.hasSome",30.9,"som.Vector.forEach",13.2,"som.Vector.append",12.5,"havlak.HavlakLoopFinder.findLoops",7.4,"havlak.SimpleLoop.setParent",6.5
100_9_Json_NoSlowdown.xml,100,9,Json,NoSlowdown,"json.JsonPureStringParser.read",24.1,"json.JsonPureStringParser.isWhiteSpace",12.1,"json.JsonPureStringParser.readStringInternal",11.4,"json.JsonPureStringParser.isDigit",6.0,"json.JsonPureStringParser.readChar",5.6
100_9_List_NoSlowdown.xml,100,9,List,NoSlowdown,"List.isShorterThan",79.2,"List.tail",19.9,"List.makeList",0.7,"List$Element.length",0.1,"List.benchmark",0.1
100_9_Richards_NoSlowdown.xml,100,9,Richards,NoSlowdown,"richards.Scheduler.schedule",24.9,"richards.TaskControlBlock.runTask",17.2,"richards.TaskState.isTaskHoldingOrWaiting",13.7,"richards.Scheduler$HandlerProcessFunction.apply",12.8,"richards.Scheduler$DeviceProcessFunction.apply",9.3
