Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  94,945   99%  |              0  |    9,639  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  94,945   99%  |              0  |    9,639  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  94,945   99%  |              0  |    9,639  |
|  Run.runBenchmark()                                                                                                                                                   |  94,945   99%  |              0  |    9,639  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  94,905   99%  |              9  |    9,635  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  94,895   99%  |              9  |    9,634  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  60,800   64%  |          4,383  |    6,151  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |  58,268   61%  |             19  |    5,944  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |  57,827   61%  |          5,167  |    5,900  |
|  som.Set.add(Object)                                                                                                                                                  |  37,777   40%  |             79  |    3,808  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |  36,503   38%  |              0  |    3,676  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |  35,723   38%  |         35,296  |    3,596  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |  35,100   37%  |             29  |    3,533  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |  34,979   37%  |             44  |    3,523  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                            |  34,954   37%  |            683  |    3,520  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |  34,934   37%  |             48  |    3,519  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |  34,652   36%  |              0  |    3,487  |
|  havlak.LoopStructureGraph$1.apply(SimpleLoop)                                                                                                                        |  34,270   36%  |             24  |    3,452  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |  19,296   20%  |              0  |    1,962  |
|  som.Vector.<init>(int)                                                                                                                                               |  13,644   14%  |         13,644  |    1,390  |
|  som.Vector.<init>()                                                                                                                                                  |  12,043   13%  |              0  |    1,228  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |  12,043   13%  |             39  |    1,233  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |   9,704   10%  |              0  |      985  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                 |   8,394    9%  |             29  |      853  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |   8,323    9%  |          2,312  |      850  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |   7,862    8%  |            754  |      804  |
|  havlak.HavlakLoopFinder$$Lambda.0x00000008000c9d78.apply(Object)                                                                                                     |   7,582    8%  |             88  |      770  |
|  havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1(int, Vector, Vector, Object)                                                                               |   7,493    8%  |          1,811  |      760  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                |   7,108    7%  |            418  |      727  |
|  som.Vector.append(Object)                                                                                                                                            |   6,765    7%  |          6,588  |      691  |
|  havlak.HavlakLoopFinder$2.apply(Object)                                                                                                                              |   5,915    6%  |            867  |      605  |
|  havlak.HavlakLoopFinder.stepD(int, Vector)                                                                                                                           |   5,436    6%  |          1,106  |      555  |
|  havlak.HavlakLoopFinder$2.apply(BasicBlock)                                                                                                                          |   5,048    5%  |            954  |      517  |
|  havlak.UnionFindNode.findSet()                                                                                                                                       |   4,785    5%  |          1,074  |      485  |
|  havlak.HavlakLoopFinder$1.apply(Object)                                                                                                                              |   3,337    4%  |            540  |      343  |
|  som.Dictionary.atPut(Dictionary$CustomHash, Object)                                                                                                                  |   3,272    3%  |          1,103  |      337  |
|  havlak.UnionFindNode.initNode(BasicBlock, int)                                                                                                                       |   3,213    3%  |          3,213  |      329  |
|  havlak.HavlakLoopFinder.setLoopAttributes(int, Vector, SimpleLoop)                                                                                                   |   2,914    3%  |            109  |      292  |
|  havlak.HavlakLoopFinder$1.apply(BasicBlock)                                                                                                                          |   2,796    3%  |             59  |      287  |
|  som.Dictionary.at(Dictionary$CustomHash)                                                                                                                             |   2,717    3%  |          1,726  |      275  |
|  havlak.HavlakLoopFinder$4.apply(Object)                                                                                                                              |   2,454    3%  |            109  |      246  |
|  som.Vector.at(int)                                                                                                                                                   |   2,447    3%  |          2,447  |      249  |
|  havlak.HavlakLoopFinder$4.apply(UnionFindNode)                                                                                                                       |   2,344    2%  |            163  |      235  |
|  som.Set.<init>()                                                                                                                                                     |   2,274    2%  |              0  |      231  |
|  som.Set.<init>(int)                                                                                                                                                  |   2,274    2%  |            673  |      231  |
|  havlak.LoopStructureGraph.createNewLoop(BasicBlock, boolean)                                                                                                         |   2,216    2%  |            219  |      225  |
|  havlak.HavlakLoopFinder$5.apply(Object)                                                                                                                              |   2,003    2%  |            327  |      203  |
|  havlak.HavlakLoopFinder$5.apply(Integer)                                                                                                                             |   1,675    2%  |            149  |      170  |
