Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+-----------------+-----------------+-----------+
|                                                                                Method                                                                                 |    Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+-----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  100,177   99%  |          < 0.1  |   10,167  |
|  Run.runBenchmark()                                                                                                                                                   |  100,172   99%  |              0  |   10,166  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  100,163   99%  |              0  |   10,165  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  100,163   99%  |          < 0.1  |   10,165  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  100,103   99%  |              0  |   10,159  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  100,103   99%  |              8  |   10,159  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |   63,658   64%  |             28  |    6,496  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |   63,285   63%  |          4,884  |    6,457  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |   60,041   60%  |          3,987  |    6,065  |
|  som.Set.add(Object)                                                                                                                                                  |   37,700   38%  |             49  |    3,793  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |   36,238   36%  |          < 0.1  |    3,642  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |   35,607   36%  |         35,172  |    3,577  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                            |   35,063   35%  |            714  |    3,524  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |   35,051   35%  |             49  |    3,521  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |   34,973   35%  |             56  |    3,516  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |   34,916   35%  |             28  |    3,510  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |   34,514   34%  |              0  |    3,467  |
|  havlak.LoopStructureGraph$1.apply(SimpleLoop)                                                                                                                        |   34,348   34%  |             19  |    3,452  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |   20,850   21%  |             28  |    2,128  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |   18,473   18%  |             19  |    1,887  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |   14,762   15%  |          8,104  |    1,505  |
|  som.Vector.<init>(int)                                                                                                                                               |   13,769   14%  |         13,769  |    1,403  |
|  som.Vector.<init>()                                                                                                                                                  |   12,208   12%  |              0  |    1,245  |
