Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  95,722   99%  |              0  |    9,726  |
|  Run.runBenchmark()                                                                                                                                                   |  95,722   99%  |          < 0.1  |    9,726  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  95,712   99%  |              0  |    9,725  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  95,712   99%  |              9  |    9,725  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  95,639   99%  |              0  |    9,718  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  95,639   99%  |             19  |    9,718  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  59,284   62%  |          3,707  |    5,992  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |  59,240   62%  |             38  |    6,056  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |  58,803   61%  |          5,388  |    6,012  |
|  som.Set.add(Object)                                                                                                                                                  |  37,668   39%  |            159  |    3,792  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |  36,236   38%  |              0  |    3,645  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |  35,479   37%  |         35,060  |    3,572  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |  35,045   37%  |             49  |    3,525  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |  35,011   37%  |             59  |    3,523  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |  34,995   37%  |              9  |    3,520  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                            |  34,978   37%  |            674  |    3,519  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |  34,506   36%  |              0  |    3,472  |
|  havlak.LoopStructureGraph$1.apply(SimpleLoop)                                                                                                                        |  34,304   36%  |          < 0.1  |    3,451  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |  19,276   20%  |              9  |    1,975  |
|  som.Vector.<init>(int)                                                                                                                                               |  14,430   15%  |         14,430  |    1,477  |
|  som.Vector.<init>()                                                                                                                                                  |  12,662   13%  |              0  |    1,297  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |  11,295   12%  |             19  |    1,158  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |   9,314   10%  |             79  |      949  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                 |   8,927    9%  |            113  |      911  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |   8,132    8%  |            853  |      828  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |   7,801    8%  |          2,223  |      803  |
|  havlak.HavlakLoopFinder$$Lambda.0x00000008000c9d78.apply(Object)                                                                                                     |   7,690    8%  |            646  |      786  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                |   7,279    8%  |            553  |      742  |
|  havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1(int, Vector, Vector, Object)                                                                               |   7,043    7%  |          1,263  |      720  |
|  som.Vector.append(Object)                                                                                                                                            |   6,614    7%  |          6,357  |      675  |
|  havlak.HavlakLoopFinder$2.apply(Object)                                                                                                                              |   5,776    6%  |            708  |      588  |
|  havlak.HavlakLoopFinder.stepD(int, Vector)                                                                                                                           |   5,376    6%  |          1,363  |      547  |
|  havlak.HavlakLoopFinder$2.apply(BasicBlock)                                                                                                                          |   5,068    5%  |            861  |      516  |
|  havlak.UnionFindNode.findSet()                                                                                                                                       |   4,771    5%  |          1,019  |      486  |
|  havlak.HavlakLoopFinder$1.apply(Object)                                                                                                                              |   3,084    3%  |            649  |      312  |
|  havlak.UnionFindNode.initNode(BasicBlock, int)                                                                                                                       |   2,936    3%  |          2,936  |      301  |
|  som.Dictionary.atPut(Dictionary$CustomHash, Object)                                                                                                                  |   2,927    3%  |          1,070  |      299  |
|  havlak.HavlakLoopFinder.setLoopAttributes(int, Vector, SimpleLoop)                                                                                                   |   2,909    3%  |             99  |      294  |
|  som.Dictionary.at(Dictionary$CustomHash)                                                                                                                             |   2,592    3%  |          1,505  |      267  |
|  som.Vector.at(int)                                                                                                                                                   |   2,554    3%  |          2,554  |      259  |
|  havlak.HavlakLoopFinder$1.apply(BasicBlock)                                                                                                                          |   2,434    3%  |          < 0.1  |      246  |
|  som.Set.<init>()                                                                                                                                                     |   2,430    3%  |              0  |      247  |
|  som.Set.<init>(int)                                                                                                                                                  |   2,430    3%  |            672  |      247  |
|  havlak.HavlakLoopFinder$4.apply(Object)                                                                                                                              |   2,312    2%  |             59  |      234  |
|  havlak.LoopStructureGraph.createNewLoop(BasicBlock, boolean)                                                                                                         |   2,262    2%  |            188  |      229  |
|  havlak.HavlakLoopFinder$4.apply(UnionFindNode)                                                                                                                       |   2,252    2%  |             89  |      228  |
|  havlak.SimpleLoop.<init>(BasicBlock, boolean)                                                                                                                        |   1,597    2%  |            539  |      162  |
|  havlak.HavlakLoopFinder$5.apply(Object)                                                                                                                              |   1,582    2%  |            267  |      162  |
|  havlak.HavlakLoopFinder$5.apply(Integer)                                                                                                                             |   1,315    1%  |            175  |      134  |
|  havlak.LoopStructureGraph.calculateNestingLevelRec(SimpleLoop, int)                                                                                                  |   1,147    1%  |              0  |      115  |
|  som.Vector.size()                                                                                                                                                    |   1,114    1%  |          1,114  |      112  |
|  havlak.LoopStructureGraph$2.apply(Object)                                                                                                                            |   1,047    1%  |            399  |      105  |
|  havlak.LoopStructureGraph$2.apply(SimpleLoop)                                                                                                                        |     977    1%  |             19  |       98  |
|  havlak.SimpleLoop.addNode(BasicBlock)                                                                                                                                |     928    1%  |             19  |       95  |
|  java.lang.Integer.valueOf(int) Integer.java                                                                                                                          |     779    1%  |            779  |       79  |
|  som.IdentitySet.<init>()                                                                                                                                             |     771    1%  |              0  |       77  |
|  som.Dictionary.resize()                                                                                                                                              |     713    1%  |            109  |       71  |
|  havlak.HavlakLoopFinder.isAncestor(int, int)                                                                                                                         |     670    1%  |            670  |       68  |
|  som.Dictionary.transferEntries(Dictionary$Entry[])                                                                                                                   |     603    1%  |            593  |       60  |
|  java.lang.invoke.DirectMethodHandle.allocateInstance(Object) DirectMethodHandle.java                                                                                 |     587    1%  |              0  |       58  |
|  java.lang.invoke.LambdaForm$DMH.0x00000008000cb000.newInvokeSpecial(Object, Object, int, Object, Object) LambdaForm$DMH                                              |     587    1%  |              0  |       58  |
|  java.lang.invoke.LambdaForm$MH.0x00000008000cb800.linkToTargetMethod(Object, int, Object, Object, Object) LambdaForm$MH                                              |     587    1%  |              0  |       58  |
|  jdk.internal.misc.Unsafe.allocateInstance(Class) Unsafe.java (native)                                                                                                |     587    1%  |            587  |       58  |
|  som.IdentityDictionary$IdEntry.match(int, Object)                                                                                                                    |     520    1%  |            520  |       56  |
|  som.Set.contains(Object)                                                                                                                                             |     505    1%  |              0  |       51  |
|  som.Dictionary.insertBucketEntry(Dictionary$CustomHash, Object, int, Dictionary$Entry)                                                                               |     490    1%  |            416  |       53  |
|  som.Set.size()                                                                                                                                                       |     483    1%  |             79  |       49  |
|  som.Dictionary.getBucketIdx(int)                                                                                                                                     |     427    0%  |            427  |       44  |
|  havlak.HavlakLoopFinder.<init>(ControlFlowGraph, LoopStructureGraph)                                                                                                 |     397    0%  |             49  |       40  |
|  som.Dictionary.getBucket(int)                                                                                                                                        |     391    0%  |            235  |       40  |
|  havlak.BasicBlock.getNumPred()                                                                                                                                       |     387    0%  |              0  |       39  |
|  havlak.UnionFindNode.union(UnionFindNode)                                                                                                                            |     383    0%  |            383  |       39  |
|  som.Dictionary.hash(Dictionary$CustomHash)                                                                                                                           |     368    0%  |            368  |       38  |
|  som.Vector.removeAll()                                                                                                                                               |     345    0%  |            345  |       36  |
|  som.Vector.removeFirst()                                                                                                                                             |     307    0%  |            307  |       32  |
|  som.IdentityDictionary.newEntry(Dictionary$CustomHash, Object, int)                                                                                                  |     260    0%  |            260  |       26  |
|  java.util.Arrays.copyOf(Object[], int) Arrays.java                                                                                                                   |     256    0%  |              0  |       27  |
|  java.util.Arrays.copyOf(Object[], int, Class) Arrays.java                                                                                                            |     256    0%  |            169  |       27  |
|  havlak.HavlakLoopFinder$$Lambda.0x00000008000cbc00.test(Object)                                                                                                      |     238    0%  |            238  |       24  |
|  havlak.UnionFindNode.setLoop(SimpleLoop)                                                                                                                             |     159    0%  |            159  |       16  |
|  havlak.BasicBlock.getOutEdges()                                                                                                                                      |     140    0%  |            140  |       14  |
|  havlak.LoopTesterApp.buildBaseLoop(int)                                                                                                                              |     133    0%  |              0  |       14  |
|  havlak.LoopTesterApp.constructCFG(int, int, int)                                                                                                                     |     133    0%  |              0  |       14  |
|  som.Vector.isEmpty()                                                                                                                                                 |     114    0%  |            114  |       12  |
|  havlak.BasicBlockEdge.<init>(ControlFlowGraph, int, int)                                                                                                             |     114    0%  |             23  |       12  |
|  som.Set.lambda$contains$1(Object, Object)                                                                                                                            |     110    0%  |             21  |       11  |
|  som.Set$$Lambda.0x00000008000c94d8.test(Object)                                                                                                                      |     110    0%  |              0  |       11  |
|  java.lang.Integer.equals(Object) Integer.java                                                                                                                        |      88    0%  |             88  |        9  |
|  java.lang.System.arraycopy(Object, int, Object, int, int) System.java (native)                                                                                       |      86    0%  |             86  |        9  |
|  havlak.UnionFindNode.getBb()                                                                                                                                         |      83    0%  |             83  |        9  |
|  havlak.LoopTesterApp.buildConnect(int, int)                                                                                                                          |      80    0%  |              9  |        8  |
|  com.sun.management.internal.GarbageCollectorExtImpl.createGCNotification(long, String, String, String, GcInfo) GarbageCollectorExtImpl.java                          |      72    0%  |          < 0.1  |        4  |
|  havlak.LoopTesterApp.buildStraight(int, int)                                                                                                                         |      70    0%  |              0  |        7  |
|  som.IdentitySet.lambda$contains$0(Object, Object)                                                                                                                    |      69    0%  |             69  |        7  |
|  som.IdentitySet$$Lambda.0x0000000800100000.test(Object)                                                                                                              |      69    0%  |              0  |        7  |
|  som.Dictionary.removeAll()                                                                                                                                           |      69    0%  |             69  |        7  |
|  Run.printResult(long, int)                                                                                                                                           |      62    0%  |              0  |        6  |
