Method list (CPU)

+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                   Method                                                                                   |   Time (ms)    |  Own Time (ms)  |  Samples  |
+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                    |  95,217   99%  |              0  |    9,669  |
|  Run.runBenchmark()                                                                                                                                                        |  95,217   99%  |          < 0.1  |    9,669  |
|  Run.doRuns(Benchmark)                                                                                                                                                     |  95,207   99%  |              0  |    9,668  |
|  Run.measure(Benchmark, int)                                                                                                                                               |  95,207   99%  |          < 0.1  |    9,668  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                            |  95,154   99%  |              0  |    9,663  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                        |  95,154   99%  |          < 0.1  |    9,663  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                      |  61,213   64%  |          4,699  |    6,183  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                        |  58,435   61%  |             22  |    5,966  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                       |  57,979   61%  |          5,105  |    5,919  |
|  som.Set.add(Object)                                                                                                                                                       |  37,830   40%  |            128  |    3,813  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                         |  36,499   38%  |              0  |    3,673  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                         |  35,678   37%  |         35,120  |    3,592  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                                 |  34,970   37%  |            868  |    3,519  |
|  som.Set.hasSome(TestInterface)                                                                                                                                            |  34,964   37%  |             49  |    3,520  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                                   |  34,905   37%  |             98  |    3,516  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                                |  34,806   37%  |             40  |    3,506  |
|  som.IdentitySet.contains(Object)                                                                                                                                          |  34,407   36%  |              0  |    3,464  |
|  havlak.LoopStructureGraph$1.apply(SimpleLoop)                                                                                                                             |  34,101   36%  |             29  |    3,434  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                                   |  19,211   20%  |              9  |    1,961  |
|  som.Vector.<init>(int)                                                                                                                                                    |  14,495   15%  |         14,495  |    1,479  |
|  som.Vector.<init>()                                                                                                                                                       |  12,617   13%  |              0  |    1,289  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                                    |  10,808   11%  |              9  |    1,102  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                         |   9,696   10%  |              9  |      979  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                      |   8,518    9%  |             99  |      861  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                                |   8,496    9%  |            502  |      862  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                     |   7,993    8%  |            398  |      811  |
|  havlak.HavlakLoopFinder$$Lambda.0x00000008000c9d78.apply(Object)                                                                                                          |   7,677    8%  |            234  |      775  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                            |   7,480    8%  |          2,058  |      763  |
|  havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1(int, Vector, Vector, Object)                                                                                    |   7,443    8%  |          1,514  |      751  |
|  som.Vector.append(Object)                                                                                                                                                 |   7,101    7%  |          6,764  |      730  |
|  havlak.HavlakLoopFinder$2.apply(Object)                                                                                                                                   |   6,438    7%  |            857  |      653  |
|  havlak.HavlakLoopFinder$2.apply(BasicBlock)                                                                                                                               |   5,580    6%  |            996  |      567  |
|  havlak.HavlakLoopFinder.stepD(int, Vector)                                                                                                                                |   5,245    6%  |          1,088  |      536  |
|  havlak.UnionFindNode.findSet()                                                                                                                                            |   4,896    5%  |          1,066  |      495  |
|  havlak.HavlakLoopFinder.setLoopAttributes(int, Vector, SimpleLoop)                                                                                                        |   3,231    3%  |            103  |      333  |
|  havlak.UnionFindNode.initNode(BasicBlock, int)                                                                                                                            |   2,883    3%  |          2,883  |      293  |
|  havlak.HavlakLoopFinder$1.apply(Object)                                                                                                                                   |   2,835    3%  |            589  |      289  |
|  som.Dictionary.atPut(Dictionary$CustomHash, Object)                                                                                                                       |   2,649    3%  |            830  |      270  |
|  som.Set.<init>()                                                                                                                                                          |   2,645    3%  |              0  |      268  |
|  som.Set.<init>(int)                                                                                                                                                       |   2,645    3%  |            767  |      268  |
|  som.Dictionary.at(Dictionary$CustomHash)                                                                                                                                  |   2,630    3%  |          1,492  |      269  |
|  havlak.HavlakLoopFinder$4.apply(Object)                                                                                                                                   |   2,620    3%  |             79  |      269  |
|  havlak.HavlakLoopFinder$4.apply(UnionFindNode)                                                                                                                            |   2,540    3%  |            150  |      260  |
|  som.Vector.at(int)                                                                                                                                                        |   2,456    3%  |          2,456  |      251  |
|  havlak.HavlakLoopFinder$1.apply(BasicBlock)                                                                                                                               |   2,245    2%  |             49  |      229  |
|  havlak.LoopStructureGraph.createNewLoop(BasicBlock, boolean)                                                                                                              |   2,150    2%  |            200  |      220  |
|  havlak.HavlakLoopFinder$5.apply(Object)                                                                                                                                   |   1,671    2%  |            195  |      170  |
|  havlak.HavlakLoopFinder$5.apply(Integer)                                                                                                                                  |   1,476    2%  |             99  |      150  |
|  havlak.SimpleLoop.<init>(BasicBlock, boolean)                                                                                                                             |   1,461    2%  |            448  |      149  |
|  havlak.LoopStructureGraph.calculateNestingLevelRec(SimpleLoop, int)                                                                                                       |   1,325    1%  |              0  |      133  |
|  som.Vector.size()                                                                                                                                                         |   1,198    1%  |          1,198  |      122  |
|  havlak.LoopStructureGraph$2.apply(Object)                                                                                                                                 |   1,185    1%  |            480  |      119  |
|  havlak.LoopStructureGraph$2.apply(SimpleLoop)                                                                                                                             |   1,124    1%  |             29  |      113  |
|  havlak.SimpleLoop.addNode(BasicBlock)                                                                                                                                     |   1,065    1%  |             34  |      109  |
|  som.Dictionary.resize()                                                                                                                                                   |     810    1%  |             29  |       83  |
|  som.Dictionary.transferEntries(Dictionary$Entry[])                                                                                                                        |     780    1%  |            770  |       80  |
|  java.lang.Integer.valueOf(int) Integer.java                                                                                                                               |     776    1%  |            776  |       78  |
|  som.IdentitySet.<init>()                                                                                                                                                  |     645    1%  |              0  |       65  |
|  havlak.HavlakLoopFinder.isAncestor(int, int)                                                                                                                              |     581    1%  |            581  |       57  |
|  som.Set.contains(Object)                                                                                                                                                  |     557    1%  |              0  |       56  |
|  som.IdentityDictionary$IdEntry.match(int, Object)                                                                                                                         |     476    0%  |            476  |       49  |
|  havlak.BasicBlock.getNumPred()                                                                                                                                            |     475    0%  |             19  |       49  |
|  havlak.HavlakLoopFinder.<init>(ControlFlowGraph, LoopStructureGraph)                                                                                                      |     432    0%  |             69  |       43  |
|  som.Dictionary.getBucketIdx(int)                                                                                                                                          |     414    0%  |            414  |       43  |
|  havlak.UnionFindNode.union(UnionFindNode)                                                                                                                                 |     391    0%  |            391  |       40  |
|  som.Set.size()                                                                                                                                                            |     389    0%  |              0  |       39  |
|  som.Dictionary.getBucket(int)                                                                                                                                             |     384    0%  |            234  |       41  |
|  som.Dictionary.insertBucketEntry(Dictionary$CustomHash, Object, int, Dictionary$Entry)                                                                                    |     380    0%  |            341  |       39  |
|  havlak.HavlakLoopFinder$$Lambda.0x00000008000cbc00.test(Object)                                                                                                           |     369    0%  |            369  |       37  |
|  som.Dictionary.hash(Dictionary$CustomHash)                                                                                                                                |     343    0%  |            343  |       35  |
|  java.util.Arrays.copyOf(Object[], int) Arrays.java                                                                                                                        |     337    0%  |          < 0.1  |       36  |
|  som.IdentityDictionary.newEntry(Dictionary$CustomHash, Object, int)                                                                                                       |     335    0%  |            335  |       34  |
|  java.util.Arrays.copyOf(Object[], int, Class) Arrays.java                                                                                                                 |     317    0%  |            168  |       34  |
|  som.Vector.removeAll()                                                                                                                                                    |     248    0%  |            248  |       26  |
|  som.Vector.removeFirst()                                                                                                                                                  |     246    0%  |            246  |       25  |
|  havlak.LoopTesterApp.buildBaseLoop(int)                                                                                                                                   |     199    0%  |          < 0.1  |       22  |
|  havlak.LoopTesterApp.constructCFG(int, int, int)                                                                                                                          |     199    0%  |              0  |       22  |
|  havlak.BasicBlockEdge.<init>(ControlFlowGraph, int, int)                                                                                                                  |     160    0%  |              9  |       17  |
|  som.Set.lambda$contains$1(Object, Object)                                                                                                                                 |     158    0%  |             39  |       16  |
|  som.Set$$Lambda.0x00000008000c94d8.test(Object)                                                                                                                           |     158    0%  |              0  |       16  |
|  java.lang.System.arraycopy(Object, int, Object, int, int) System.java (native)                                                                                            |     148    0%  |            148  |       16  |
|  havlak.LoopTesterApp.buildDiamond(int)                                                                                                                                    |     129    0%  |             28  |       15  |
|  java.lang.Integer.equals(Object) Integer.java                                                                                                                             |     118    0%  |            118  |       12  |
|  havlak.UnionFindNode.setLoop(SimpleLoop)                                                                                                                                  |     103    0%  |            103  |       11  |
|  havlak.UnionFindNode.getBb()                                                                                                                                              |      99    0%  |             99  |       11  |
|  som.Vector.isEmpty()                                                                                                                                                      |      99    0%  |             99  |       10  |
|  havlak.LoopTesterApp.buildConnect(int, int)                                                                                                                               |      79    0%  |             19  |        8  |
