Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+-----------------+-----------------+-----------+
|                                                                                Method                                                                                 |    Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+-----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  101,085   99%  |              0  |   10,257  |
|  Run.runBenchmark()                                                                                                                                                   |  101,085   99%  |          < 0.1  |   10,257  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  101,075   99%  |              0  |   10,256  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  101,075   99%  |          < 0.1  |   10,256  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  101,055   99%  |              0  |   10,254  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  101,055   99%  |          < 0.1  |   10,254  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |   64,486   64%  |             19  |    6,572  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |   64,000   63%  |          5,226  |    6,522  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |   60,426   60%  |          4,015  |    6,116  |
|  som.Set.add(Object)                                                                                                                                                  |   37,856   37%  |             89  |    3,814  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |   36,484   36%  |          < 0.1  |    3,671  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |   35,997   36%  |         35,559  |    3,625  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |   35,280   35%  |             69  |    3,551  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |   35,203   35%  |             39  |    3,544  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |   35,163   35%  |             48  |    3,540  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                            |   35,116   35%  |            610  |    3,533  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |   34,783   34%  |              0  |    3,500  |
|  havlak.LoopStructureGraph$1.apply(SimpleLoop)                                                                                                                        |   34,506   34%  |              8  |    3,472  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |   21,365   21%  |              0  |    2,175  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |   17,571   17%  |              9  |    1,788  |
|  som.Vector.<init>(int)                                                                                                                                               |   13,968   14%  |         13,968  |    1,425  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |   13,562   13%  |          7,381  |    1,380  |
|  som.Vector.<init>()                                                                                                                                                  |   12,061   12%  |              0  |    1,228  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |    9,167    9%  |             29  |      940  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |    8,090    8%  |            855  |      826  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                 |    8,028    8%  |             79  |      825  |
|  havlak.HavlakLoopFinder$$Lambda.0x00000008000c9d78.apply(Object)                                                                                                     |    7,365    7%  |            181  |      758  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                |    7,234    7%  |            518  |      739  |
|  havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1(int, Vector, Vector, Object)                                                                               |    7,183    7%  |          1,660  |      738  |
|  som.Vector.append(Object)                                                                                                                                            |    6,803    7%  |          6,596  |      698  |
|  havlak.HavlakLoopFinder$2.apply(Object)                                                                                                                              |    5,708    6%  |            844  |      584  |
|  havlak.HavlakLoopFinder.stepD(int, Vector)                                                                                                                           |    5,521    5%  |          1,217  |      557  |
|  havlak.HavlakLoopFinder$2.apply(BasicBlock)                                                                                                                          |    4,864    5%  |            869  |      498  |
|  havlak.UnionFindNode.findSet()                                                                                                                                       |    4,252    4%  |            891  |      435  |
|  havlak.HavlakLoopFinder$1.apply(Object)                                                                                                                              |    3,608    4%  |            853  |      368  |
|  havlak.UnionFindNode.initNode(BasicBlock, int)                                                                                                                       |    3,090    3%  |          3,090  |      313  |
|  som.Dictionary.atPut(Dictionary$CustomHash, Object)                                                                                                                  |    3,056    3%  |            951  |      313  |
|  havlak.HavlakLoopFinder.setLoopAttributes(int, Vector, SimpleLoop)                                                                                                   |    2,996    3%  |            139  |      306  |
|  som.Set.<init>(int)                                                                                                                                                  |    2,809    3%  |            906  |      287  |
|  som.Set.<init>()                                                                                                                                                     |    2,809    3%  |              0  |      287  |
|  havlak.HavlakLoopFinder$1.apply(BasicBlock)                                                                                                                          |    2,755    3%  |             49  |      281  |
|  som.Dictionary.at(Dictionary$CustomHash)                                                                                                                             |    2,643    3%  |          1,642  |      269  |
|  som.Vector.at(int)                                                                                                                                                   |    2,611    3%  |          2,611  |      265  |
|  havlak.HavlakLoopFinder$4.apply(Object)                                                                                                                              |    2,457    2%  |            119  |      251  |
|  havlak.HavlakLoopFinder$4.apply(UnionFindNode)                                                                                                                       |    2,337    2%  |            140  |      239  |
|  havlak.LoopStructureGraph.createNewLoop(BasicBlock, boolean)                                                                                                         |    2,207    2%  |            223  |      223  |
|  havlak.HavlakLoopFinder$5.apply(Object)                                                                                                                              |    1,798    2%  |            207  |      181  |
|  havlak.HavlakLoopFinder$5.apply(Integer)                                                                                                                             |    1,590    2%  |            168  |      161  |
|  som.Vector.size()                                                                                                                                                    |    1,472    1%  |          1,472  |      149  |
|  havlak.SimpleLoop.<init>(BasicBlock, boolean)                                                                                                                        |    1,454    1%  |            363  |      147  |
|  havlak.LoopStructureGraph.calculateNestingLevelRec(SimpleLoop, int)                                                                                                  |    1,277    1%  |              0  |      129  |
|  havlak.LoopStructureGraph$2.apply(Object)                                                                                                                            |    1,167    1%  |            375  |      118  |
|  havlak.LoopStructureGraph$2.apply(SimpleLoop)                                                                                                                        |    1,121    1%  |             37  |      113  |
|  havlak.SimpleLoop.addNode(BasicBlock)                                                                                                                                |      981    1%  |             39  |       99  |
|  java.lang.Integer.valueOf(int) Integer.java                                                                                                                          |      958    1%  |            958  |       97  |
|  som.Dictionary.resize()                                                                                                                                              |      854    1%  |             39  |       88  |
|  som.Dictionary.transferEntries(Dictionary$Entry[])                                                                                                                   |      814    1%  |            804  |       84  |
|  som.IdentitySet.<init>()                                                                                                                                             |      725    1%  |              0  |       74  |
|  som.Dictionary.insertBucketEntry(Dictionary$CustomHash, Object, int, Dictionary$Entry)                                                                               |      602    1%  |            571  |       62  |
|  havlak.HavlakLoopFinder.isAncestor(int, int)                                                                                                                         |      570    1%  |            570  |       59  |
|  som.Set.contains(Object)                                                                                                                                             |      497    0%  |              0  |       51  |
|  havlak.HavlakLoopFinder.<init>(ControlFlowGraph, LoopStructureGraph)                                                                                                 |      465    0%  |             84  |       48  |
|  havlak.BasicBlock.getNumPred()                                                                                                                                       |      447    0%  |             14  |       46  |
|  som.IdentityDictionary$IdEntry.match(int, Object)                                                                                                                    |      438    0%  |            438  |       45  |
|  som.Set.size()                                                                                                                                                       |      405    0%  |              0  |       41  |
|  som.Dictionary.getBucketIdx(int)                                                                                                                                     |      402    0%  |            402  |       41  |
|  havlak.UnionFindNode.union(UnionFindNode)                                                                                                                            |      360    0%  |            360  |       38  |
|  som.Dictionary.getBucket(int)                                                                                                                                        |      356    0%  |            257  |       36  |
|  som.Vector.removeAll()                                                                                                                                               |      348    0%  |            348  |       36  |
|  som.Dictionary.hash(Dictionary$CustomHash)                                                                                                                           |      317    0%  |            317  |       32  |
|  havlak.HavlakLoopFinder$$Lambda.0x00000008000cbc00.test(Object)                                                                                                      |      298    0%  |            298  |       30  |
|  som.IdentityDictionary.newEntry(Dictionary$CustomHash, Object, int)                                                                                                  |      263    0%  |            263  |       27  |
|  som.Vector.removeFirst()                                                                                                                                             |      216    0%  |            216  |       22  |
|  java.util.Arrays.copyOf(Object[], int) Arrays.java                                                                                                                   |      206    0%  |          < 0.1  |       21  |
|  java.util.Arrays.copyOf(Object[], int, Class) Arrays.java                                                                                                            |      186    0%  |             67  |       19  |
|  java.lang.System.arraycopy(Object, int, Object, int, int) System.java (native)                                                                                       |      118    0%  |            118  |       12  |
|  som.Set.lambda$contains$1(Object, Object)                                                                                                                            |      109    0%  |             29  |       11  |
|  som.Set$$Lambda.0x00000008000c94d8.test(Object)                                                                                                                      |      109    0%  |              0  |       11  |
|  som.Vector.isEmpty()                                                                                                                                                 |       93    0%  |             93  |       10  |
|  havlak.UnionFindNode.getBb()                                                                                                                                         |       90    0%  |             90  |        9  |
|  havlak.LoopTesterApp.constructCFG(int, int, int)                                                                                                                     |       85    0%  |              0  |       11  |
|  havlak.LoopTesterApp.buildBaseLoop(int)                                                                                                                              |       83    0%  |          < 0.1  |       10  |
|  java.lang.Integer.equals(Object) Integer.java                                                                                                                        |       79    0%  |             79  |        8  |
|  havlak.UnionFindNode.setLoop(SimpleLoop)                                                                                                                             |       74    0%  |             74  |        8  |
|  havlak.BasicBlockEdge.<init>(ControlFlowGraph, int, int)                                                                                                             |       73    0%  |              9  |        9  |
|  com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.getCompositeData() GarbageCollectionNotifInfoCompositeData.java                                  |       68    0%  |              0  |        2  |
