Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                Method                                                                                 |   Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  95,148   99%  |              0  |    9,647  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  95,148   99%  |              0  |    9,647  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  95,148   99%  |              0  |    9,647  |
|  Run.runBenchmark()                                                                                                                                                   |  95,148   99%  |              0  |    9,647  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  95,088   99%  |              0  |    9,640  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  95,088   99%  |          < 0.1  |    9,640  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |  60,538   64%  |          4,134  |    6,120  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |  58,801   62%  |             24  |    5,979  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |  58,334   61%  |          5,313  |    5,930  |
|  som.Set.add(Object)                                                                                                                                                  |  37,721   40%  |            100  |    3,809  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |  36,203   38%  |              0  |    3,651  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |  35,786   38%  |         35,240  |    3,610  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |  35,104   37%  |             58  |    3,541  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |  34,930   37%  |             69  |    3,524  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                            |  34,883   37%  |            606  |    3,517  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |  34,860   37%  |             39  |    3,517  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |  34,634   36%  |              0  |    3,493  |
|  havlak.LoopStructureGraph$1.apply(SimpleLoop)                                                                                                                        |  34,277   36%  |              9  |    3,456  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |  19,188   20%  |              0  |    1,945  |
|  som.Vector.<init>(int)                                                                                                                                               |  13,950   15%  |         13,950  |    1,420  |
|  som.Vector.<init>()                                                                                                                                                  |  12,461   13%  |              0  |    1,267  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |  11,803   12%  |          < 0.1  |    1,202  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |  10,005   11%  |             19  |    1,015  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                 |   8,935    9%  |             89  |      906  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |   8,302    9%  |          2,105  |      844  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |   8,203    9%  |            858  |      829  |
|  havlak.HavlakLoopFinder$$Lambda.0x00000008000c9d78.apply(Object)                                                                                                     |   8,084    8%  |            227  |      819  |
|  havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1(int, Vector, Vector, Object)                                                                               |   7,857    8%  |          1,787  |      796  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                |   7,344    8%  |            445  |      743  |
|  som.Vector.append(Object)                                                                                                                                            |   6,896    7%  |          6,553  |      702  |
|  havlak.HavlakLoopFinder$2.apply(Object)                                                                                                                              |   5,921    6%  |            869  |      599  |
|  havlak.HavlakLoopFinder.stepD(int, Vector)                                                                                                                           |   5,410    6%  |          1,231  |      549  |
|  havlak.HavlakLoopFinder$2.apply(BasicBlock)                                                                                                                          |   5,051    5%  |            978  |      513  |
|  havlak.UnionFindNode.findSet()                                                                                                                                       |   5,010    5%  |          1,049  |      506  |
