Method list (CPU)

+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|                                                                                     Method                                                                                      |   Time (ms)    |  Own Time (ms)  |  Samples  |
+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                                         |  37,262   99%  |              0  |    3,905  |
|  Run.runBenchmark()                                                                                                                                                             |  37,262   99%  |          < 0.1  |    3,905  |
|  Run.doRuns(Benchmark)                                                                                                                                                          |  37,252   99%  |              0  |    3,904  |
|  Run.measure(Benchmark, int)                                                                                                                                                    |  37,252   99%  |          < 0.1  |    3,904  |
|  Benchmark.innerBenchmarkLoop(int)                                                                                                                                              |  37,199   99%  |              9  |    3,898  |
|  Json.benchmark()                                                                                                                                                               |  37,174   99%  |              0  |    3,895  |
|  json.JsonPureStringParser.parse()                                                                                                                                              |  37,174   99%  |              0  |    3,895  |
|  json.JsonPureStringParser.readObject()                                                                                                                                         |  37,174   99%  |            128  |    3,895  |
|  json.JsonPureStringParser.readValue()                                                                                                                                          |  37,174   99%  |            777  |    3,895  |
|  json.JsonPureStringParser.readArray()                                                                                                                                          |  37,065   99%  |            318  |    3,884  |
|  json.JsonPureStringParser.readStringInternal()                                                                                                                                 |  18,940   51%  |          1,310  |    1,972  |
|  java.lang.String.equals(Object) String.java                                                                                                                                    |  16,406   44%  |         16,406  |    1,715  |
|  json.JsonPureStringParser.readString()                                                                                                                                         |  12,701   34%  |             59  |    1,318  |
|  json.JsonPureStringParser.read()                                                                                                                                               |  11,488   31%  |          2,521  |    1,199  |
|  json.JsonPureStringParser.readName()                                                                                                                                           |   6,359   17%  |             39  |      666  |
|  java.lang.Character.toString(char) Character.java                                                                                                                              |   6,205   17%  |              0  |      653  |
|  java.lang.String.valueOf(char) String.java                                                                                                                                     |   6,205   17%  |          2,742  |      653  |
|  json.JsonPureStringParser.readNumber()                                                                                                                                         |   4,857   13%  |            120  |      508  |
|  json.JsonPureStringParser.endCapture()                                                                                                                                         |   4,654   12%  |            255  |      482  |
|  json.JsonPureStringParser.readChar(String)                                                                                                                                     |   4,585   12%  |            267  |      484  |
|  json.JsonPureStringParser.subStringFromTo(int, int)                                                                                                                            |   4,398   12%  |            805  |      456  |
|  json.JsonPureStringParser.skipWhiteSpace()                                                                                                                                     |   4,394   12%  |            223  |      471  |
|  json.JsonPureStringParser.isWhiteSpace()                                                                                                                                       |   4,170   11%  |            694  |      447  |
|  java.lang.StringLatin1.toBytes(char) StringLatin1.java                                                                                                                         |   3,462    9%  |          3,462  |      364  |
|  json.JsonPureStringParser.readDigit()                                                                                                                                          |   3,299    9%  |            259  |      343  |
|  json.JsonPureStringParser.isDigit()                                                                                                                                            |   2,208    6%  |            310  |      228  |
|  json.JsonPureStringParser.readNull()                                                                                                                                           |   1,402    4%  |             89  |      146  |
|  java.lang.AbstractStringBuilder.append(char) AbstractStringBuilder.java                                                                                                        |   1,399    4%  |            858  |      145  |
|  java.lang.StringBuilder.append(char) StringBuilder.java                                                                                                                        |   1,399    4%  |              0  |      145  |
|  json.JsonPureStringParser.readRequiredChar(String)                                                                                                                             |     982    3%  |              9  |      102  |
|  java.lang.String.charAt(int) String.java                                                                                                                                       |     967    3%  |          < 0.1  |      101  |
|  java.lang.StringBuilder.toString() StringBuilder.java                                                                                                                          |     938    3%  |            565  |       95  |
|  som.Vector.append(Object)                                                                                                                                                      |     780    2%  |            765  |       83  |
|  java.lang.String.isLatin1() String.java                                                                                                                                        |     754    2%  |            754  |       77  |
|  json.JsonArray.add(JsonValue)                                                                                                                                                  |     628    2%  |              0  |       66  |
|  som.Vector.<init>(int)                                                                                                                                                         |     606    2%  |            606  |       63  |
|  som.Vector.<init>()                                                                                                                                                            |     606    2%  |              0  |       63  |
|  java.lang.AbstractStringBuilder.<init>(int) AbstractStringBuilder.java                                                                                                         |     588    2%  |            588  |       64  |
|  java.lang.StringBuilder.<init>(int) StringBuilder.java                                                                                                                         |     578    2%  |              0  |       63  |
|  java.lang.String.hashCode() String.java                                                                                                                                        |     565    2%  |            378  |       58  |
|  json.JsonArray.<init>()                                                                                                                                                        |     470    1%  |             70  |       49  |
|  json.JsonObject.<init>()                                                                                                                                                       |     396    1%  |            106  |       41  |
|  java.lang.String.<init>(AbstractStringBuilder, Void) String.java                                                                                                               |     372    1%  |          < 0.1  |       37  |
|  java.lang.String.<init>(StringBuilder) String.java                                                                                                                             |     372    1%  |              0  |       37  |
|  java.lang.AbstractStringBuilder.ensureCapacityInternal(int) AbstractStringBuilder.java                                                                                         |     333    1%  |            333  |       35  |
|  java.lang.StringLatin1.charAt(byte[], int) StringLatin1.java                                                                                                                   |     323    1%  |            254  |       35  |
|  java.util.Arrays.copyOfRange(byte[], int, int) Arrays.java                                                                                                                     |     315    1%  |             17  |       31  |
|  java.lang.Object.clone() Object.java (native)                                                                                                                                  |     298    1%  |            298  |       29  |
|  java.lang.AbstractStringBuilder.isLatin1() AbstractStringBuilder.java                                                                                                          |     245    1%  |            245  |       26  |
|  json.JsonPureStringParser.readExponent()                                                                                                                                       |     226    1%  |              0  |       24  |
|  java.lang.String.length() String.java                                                                                                                                          |     214    1%  |            164  |       22  |
|  json.JsonObject.add(String, JsonValue)                                                                                                                                         |     201    1%  |          < 0.1  |       22  |
|  json.JsonPureStringParser.readFraction()                                                                                                                                       |     125    0%  |              0  |       13  |
|  com.sun.management.internal.GarbageCollectorExtImpl.createGCNotification(long, String, String, String, GcInfo) GarbageCollectorExtImpl.java                                    |     121    0%  |              0  |        5  |
|  javax.management.ObjectName.<init>(String) ObjectName.java                                                                                                                     |      89    0%  |              0  |        1  |
|  javax.management.ObjectName.construct(String) ObjectName.java                                                                                                                  |      89    0%  |             89  |        1  |
|  javax.management.ObjectName.getInstance(String) ObjectName.java                                                                                                                |      89    0%  |              0  |        1  |
|  sun.management.GarbageCollectorImpl.getObjectName() GarbageCollectorImpl.java                                                                                                  |      89    0%  |              0  |        1  |
|  sun.management.Util.newObjectName(String) Util.java                                                                                                                            |      89    0%  |              0  |        1  |
|  sun.management.Util.newObjectName(String, String) Util.java                                                                                                                    |      89    0%  |              0  |        1  |
|  json.JsonObject$HashIndexTable.<init>()                                                                                                                                        |      83    0%  |             83  |        9  |
|  json.JsonPureStringParser.readTrue()                                                                                                                                           |      79    0%  |          < 0.1  |        8  |
|  java.lang.StringLatin1.hashCode(byte[]) StringLatin1.java                                                                                                                      |      76    0%  |             76  |        8  |
|  java.lang.String.checkIndex(int, int) String.java                                                                                                                              |      68    0%  |              0  |        7  |
|  jdk.internal.util.Preconditions.checkIndex(int, int, BiFunction) Preconditions.java                                                                                            |      68    0%  |             68  |        7  |
|  Run.printResult(long, int)                                                                                                                                                     |      53    0%  |          < 0.1  |        6  |
|  java.lang.String.coder() String.java                                                                                                                                           |      49    0%  |             49  |        5  |
|  json.JsonObject$HashIndexTable.add(String, int)                                                                                                                                |      48    0%  |             19  |        5  |
|  java.io.PrintStream.implWriteln(String) PrintStream.java                                                                                                                       |      36    0%  |          < 0.1  |        4  |
|  java.io.PrintStream.println(String) PrintStream.java                                                                                                                           |      36    0%  |              0  |        4  |
|  java.io.PrintStream.writeln(String) PrintStream.java                                                                                                                           |      36    0%  |              0  |        4  |
|  json.JsonObject$HashIndexTable.hashSlotFor(String)                                                                                                                             |      28    0%  |              9  |        3  |
|  json.JsonPureStringParser.startCapture()                                                                                                                                       |      26    0%  |             26  |        3  |
|  com.yourkit.probes.GcPauseCounter$GcListener.handleNotification(Notification, Object) a                                                                                        |      26    0%  |          < 0.1  |        2  |
|  sun.management.NotificationEmitterSupport.sendNotification(Notification) NotificationEmitterSupport.java                                                                       |      26    0%  |              0  |        2  |
|  java.lang.AbstractStringBuilder.getValue() AbstractStringBuilder.java                                                                                                          |      19    0%  |             19  |        2  |
|  com.yourkit.probes.builtin.Files.writeOnEnter(FileOutputStream, int) a                                                                                                         |      19    0%  |              9  |        2  |
|  com.yourkit.probes.builtin.Files$FileOutputStream_write_arrayRange_Probe.onEnter(FileOutputStream, int) a                                                                      |      19    0%  |              0  |        2  |
|  java.io.BufferedOutputStream.flush() BufferedOutputStream.java                                                                                                                 |      19    0%  |              0  |        2  |
|  java.io.BufferedOutputStream.flushBuffer() BufferedOutputStream.java                                                                                                           |      19    0%  |              0  |        2  |
|  java.io.BufferedOutputStream.implFlush() BufferedOutputStream.java                                                                                                             |      19    0%  |              0  |        2  |
|  java.io.FileOutputStream.write(byte[], int, int) FileOutputStream.java                                                                                                         |      19    0%  |              0  |        2  |
|  java.io.OutputStreamWriter.flushBuffer() OutputStreamWriter.java                                                                                                               |      19    0%  |              0  |        2  |
|  java.io.PrintStream.implWrite(byte[], int, int) PrintStream.java                                                                                                               |      19    0%  |              0  |        2  |
|  java.io.PrintStream.write(byte[], int, int) PrintStream.java                                                                                                                   |      19    0%  |              0  |        2  |
|  sun.nio.cs.StreamEncoder.flushBuffer() StreamEncoder.java                                                                                                                      |      19    0%  |              0  |        2  |
|  sun.nio.cs.StreamEncoder.implFlushBuffer() StreamEncoder.java                                                                                                                  |      19    0%  |              0  |        2  |
|  sun.nio.cs.StreamEncoder.lockedFlushBuffer() StreamEncoder.java                                                                                                                |      19    0%  |              0  |        2  |
|  sun.nio.cs.StreamEncoder.writeBytes() StreamEncoder.java                                                                                                                       |      19    0%  |              0  |        2  |
|  com.sun.management.GarbageCollectionNotificationInfo.<init>(CompositeData) GarbageCollectionNotificationInfo.java                                                              |      19    0%  |              0  |        1  |
|  com.sun.management.GarbageCollectionNotificationInfo.from(CompositeData) GarbageCollectionNotificationInfo.java                                                                |      19    0%  |              0  |        1  |
|  com.sun.management.GcInfo.<init>(CompositeData) GcInfo.java                                                                                                                    |      19    0%  |              0  |        1  |
|  com.sun.management.GcInfo.from(CompositeData) GcInfo.java                                                                                                                      |      19    0%  |              0  |        1  |
|  com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.getGcInfo(CompositeData) GarbageCollectionNotifInfoCompositeData.java                                      |      19    0%  |              0  |        1  |
|  com.sun.management.internal.GcInfoCompositeData.getMemoryUsageAfterGc(CompositeData) GcInfoCompositeData.java                                                                  |      19    0%  |              0  |        1  |
|  com.yourkit.am.av.invoke(Object, Object[]) a                                                                                                                                   |      19    0%  |              0  |        1  |
|  com.yourkit.probes.ReflectionUtilImpl.callMethod1(Class, Object, String, Object, CallStatus) a                                                                                 |      19    0%  |              0  |        1  |
|  com.yourkit.runtime.JniMethod.callObjectMethodImpl(Class, Object, long, long, Object[], long[]) a                                                                              |      19    0%  |              0  |        1  |
|  sun.management.MappedMXBeanType$MapMXBeanType.toJavaTypeData(Object) MappedMXBeanType.java                                                                                     |      19    0%  |             19  |        1  |
|  json.JsonObject$HashIndexTable.stringHash(String)                                                                                                                              |      18    0%  |              0  |        2  |
|  java.util.Arrays.copyOf(Object[], int) Arrays.java                                                                                                                             |      14    0%  |              0  |        2  |
|  java.util.Arrays.copyOf(Object[], int, Class) Arrays.java                                                                                                                      |      14    0%  |             14  |        2  |
|  Json.verifyResult(Object)                                                                                                                                                      |      14    0%  |              9  |        2  |
|  java.lang.invoke.BootstrapMethodInvoker.invoke(Class, MethodHandle, String, Object, Object, Class) BootstrapMethodInvoker.java                                                 |      14    0%  |              0  |        2  |
|  java.lang.invoke.CallSite.makeSite(MethodHandle, String, MethodType, Object, Class) CallSite.java                                                                              |      14    0%  |              0  |        2  |
|  java.lang.invoke.DelegatingMethodHandle$Holder.delegate(Object, Object, Object, Object, Object, Object) DelegatingMethodHandle$Holder                                          |      14    0%  |              0  |        2  |
|  java.lang.invoke.DirectMethodHandle$Holder.invokeStatic(Object, Object, Object, Object, Object, Object) DirectMethodHandle$Holder                                              |      14    0%  |              0  |        2  |
|  java.lang.invoke.Invokers$Holder.invokeExact_MT(Object, Object, Object, Object, Object, Object, Object) Invokers$Holder                                                        |      14    0%  |              0  |        2  |
|  java.lang.invoke.MethodHandleNatives.linkCallSite(Object, Object, Object, Object, Object, Object[]) MethodHandleNatives.java                                                   |      14    0%  |              0  |        2  |
|  java.lang.invoke.MethodHandleNatives.linkCallSiteImpl(Class, MethodHandle, String, MethodType, Object, Object[]) MethodHandleNatives.java                                      |      14    0%  |              0  |        2  |
|  java.lang.invoke.StringConcatFactory.filterInPrependers(MethodHandle, String[], Class[]) StringConcatFactory.java                                                              |      14    0%  |              0  |        2  |
|  java.lang.invoke.StringConcatFactory.generateMHInlineCopy(MethodType, String[]) StringConcatFactory.java                                                                       |      14    0%  |              0  |        2  |
|  java.lang.invoke.StringConcatFactory.makeConcatWithConstants(MethodHandles$Lookup, String, MethodType, String, Object[]) StringConcatFactory.java                              |      14    0%  |              0  |        2  |
|  java.lang.invoke.StringConcatFactory.prepender(int, String[], Class[], int) StringConcatFactory.java                                                                           |      14    0%  |              0  |        2  |
|  java.lang.Integer.stringSize(int) Integer.java                                                                                                                                 |      11    0%  |             11  |        1  |
|  java.lang.invoke.DelegatingMethodHandle$Holder.reinvoke_L(Object, long, int) DelegatingMethodHandle$Holder                                                                     |      11    0%  |              0  |        1  |
|  java.lang.invoke.DirectMethodHandle$Holder.invokeStatic(Object, long, int) DirectMethodHandle$Holder                                                                           |      11    0%  |              0  |        1  |
|  java.lang.invoke.LambdaForm$MH.0x0000000800149400.invoke(Object, Object, int, long) LambdaForm$MH                                                                              |      11    0%  |              0  |        1  |
|  java.lang.invoke.LambdaForm$MH.0x000000080014a000.invoke(Object, Object, int, long) LambdaForm$MH                                                                              |      11    0%  |              0  |        1  |
|  java.lang.invoke.LambdaForm$MH.0x000000080014a800.linkToTargetMethod(Object, int, long, Object) LambdaForm$MH                                                                  |      11    0%  |              0  |        1  |
|  java.lang.StringConcatHelper.mix(long, int) StringConcatHelper.java                                                                                                            |      11    0%  |              0  |        1  |
|  com.yourkit.probes.Table.createRow(int) a                                                                                                                                      |       9    0%  |              0  |        1  |
|  com.yourkit.probes.Table.createRow() a                                                                                                                                         |       9    0%  |              9  |        1  |
|  java.io.BufferedWriter.flushBuffer() BufferedWriter.java                                                                                                                       |       9    0%  |              0  |        1  |
|  java.io.BufferedWriter.implFlushBuffer() BufferedWriter.java                                                                                                                   |       9    0%  |              0  |        1  |
|  java.io.OutputStreamWriter.write(char[], int, int) OutputStreamWriter.java                                                                                                     |       9    0%  |              0  |        1  |
|  java.lang.invoke.BoundMethodHandle.<init>(MethodType, LambdaForm) BoundMethodHandle.java                                                                                       |       9    0%  |              0  |        1  |
|  java.lang.invoke.InvokerBytecodeGenerator.classFilePrologue() InvokerBytecodeGenerator.java                                                                                    |       9    0%  |              0  |        1  |
|  java.lang.invoke.InvokerBytecodeGenerator.generateCustomizedCode(LambdaForm, MethodType) InvokerBytecodeGenerator.java                                                         |       9    0%  |              0  |        1  |
|  java.lang.invoke.InvokerBytecodeGenerator.generateCustomizedCodeBytes() InvokerBytecodeGenerator.java                                                                          |       9    0%  |              0  |        1  |
|  java.lang.invoke.LambdaForm.compileToBytecode() LambdaForm.java                                                                                                                |       9    0%  |              0  |        1  |
|  java.lang.invoke.LambdaForm.prepare() LambdaForm.java                                                                                                                          |       9    0%  |              0  |        1  |
|  java.lang.invoke.MethodHandle.<init>(MethodType, LambdaForm) MethodHandle.java                                                                                                 |       9    0%  |              0  |        1  |
|  java.lang.invoke.MethodHandles.dropArguments(MethodHandle, int, Class, Class) MethodHandles.java                                                                               |       9    0%  |              0  |        1  |
|  java.lang.invoke.MethodHandles.dropArgumentsTrusted(MethodHandle, int, Class[]) MethodHandles.java                                                                             |       9    0%  |              0  |        1  |
|  java.lang.invoke.SimpleMethodHandle.<init>(MethodType, LambdaForm) SimpleMethodHandle.java                                                                                     |       9    0%  |              0  |        1  |
|  java.lang.invoke.SimpleMethodHandle.copyWith(MethodType, LambdaForm) SimpleMethodHandle.java                                                                                   |       9    0%  |              0  |        1  |
