Method list (CPU)

+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+-----------------+-----------------+-----------+
|                                                                                Method                                                                                 |    Time (ms)    |  Own Time (ms)  |  Samples  |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------+-----------------+-----------------+-----------+
|  Harness.main(String[])                                                                                                                                               |  100,163   99%  |              0  |   10,170  |
|  Run.runBenchmark()                                                                                                                                                   |  100,163   99%  |              0  |   10,170  |
|  Run.doRuns(Benchmark)                                                                                                                                                |  100,153   99%  |              0  |   10,169  |
|  Run.measure(Benchmark, int)                                                                                                                                          |  100,153   99%  |          < 0.1  |   10,169  |
|  Havlak.innerBenchmarkLoop(int)                                                                                                                                       |  100,098   99%  |              0  |   10,163  |
|  havlak.LoopTesterApp.main(int, int, int, int, int)                                                                                                                   |  100,098   99%  |          < 0.1  |   10,163  |
|  havlak.LoopTesterApp.findLoops(LoopStructureGraph)                                                                                                                   |   63,581   63%  |             34  |    6,484  |
|  havlak.HavlakLoopFinder.findLoops()                                                                                                                                  |   63,166   63%  |          5,365  |    6,440  |
|  som.Vector.forEach(ForEachInterface)                                                                                                                                 |   59,603   59%  |          4,288  |    6,026  |
|  som.Set.add(Object)                                                                                                                                                  |   37,853   38%  |            109  |    3,818  |
|  havlak.LoopStructureGraph.calculateNestingLevel()                                                                                                                    |   36,377   36%  |          < 0.1  |    3,665  |
|  som.Vector.hasSome(TestInterface)                                                                                                                                    |   35,647   36%  |         35,186  |    3,593  |
|  havlak.LoopStructureGraph$1.apply(Object)                                                                                                                            |   35,018   35%  |            745  |    3,529  |
|  havlak.SimpleLoop.setParent(SimpleLoop)                                                                                                                              |   35,011   35%  |             39  |    3,529  |
|  havlak.SimpleLoop.addChildLoop(SimpleLoop)                                                                                                                           |   34,971   35%  |             19  |    3,525  |
|  som.Set.hasSome(TestInterface)                                                                                                                                       |   34,957   35%  |             31  |    3,524  |
|  som.IdentitySet.contains(Object)                                                                                                                                     |   34,462   34%  |              0  |    3,473  |
|  havlak.LoopStructureGraph$1.apply(SimpleLoop)                                                                                                                        |   34,272   34%  |              8  |    3,454  |
|  havlak.LoopTesterApp.addDummyLoops(int)                                                                                                                              |   20,985   21%  |              9  |    2,140  |
|  havlak.HavlakLoopFinder.initAllNodes()                                                                                                                               |   17,730   18%  |              9  |    1,806  |
|  havlak.HavlakLoopFinder.doDFS(BasicBlock, int)                                                                                                                       |   14,125   14%  |          7,815  |    1,437  |
|  som.Vector.<init>(int)                                                                                                                                               |   13,469   13%  |         13,469  |    1,370  |
|  som.Vector.<init>()                                                                                                                                                  |   12,052   12%  |              0  |    1,227  |
|  som.Set.forEach(ForEachInterface)                                                                                                                                    |    9,451    9%  |             49  |      956  |
|  havlak.HavlakLoopFinder.stepEProcessNonBackPreds(int, Vector, Vector, UnionFindNode)                                                                                 |    8,389    8%  |            139  |      850  |
|  havlak.HavlakLoopFinder$$Lambda.0x00000008000c9d78.apply(Object)                                                                                                     |    7,526    8%  |            238  |      762  |
|  havlak.HavlakLoopFinder.identifyEdges(int)                                                                                                                           |    7,402    7%  |            717  |      759  |
|  havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1(int, Vector, Vector, Object)                                                                               |    7,287    7%  |          1,582  |      737  |
|  som.Vector.append(Object)                                                                                                                                            |    6,699    7%  |          6,380  |      680  |
|  havlak.HavlakLoopFinder.processEdges(BasicBlock, int)                                                                                                                |    6,683    7%  |            336  |      683  |
|  havlak.HavlakLoopFinder.stepD(int, Vector)                                                                                                                           |    5,494    5%  |          1,283  |      561  |
|  havlak.HavlakLoopFinder$2.apply(Object)                                                                                                                              |    5,426    5%  |            691  |      554  |
|  havlak.HavlakLoopFinder$2.apply(BasicBlock)                                                                                                                          |    4,734    5%  |            971  |      483  |
|  havlak.UnionFindNode.findSet()                                                                                                                                       |    4,604    5%  |          1,020  |      467  |
|  havlak.UnionFindNode.initNode(BasicBlock, int)                                                                                                                       |    3,348    3%  |          3,348  |      341  |
|  havlak.HavlakLoopFinder$1.apply(Object)                                                                                                                              |    3,126    3%  |            641  |      320  |
|  havlak.HavlakLoopFinder.setLoopAttributes(int, Vector, SimpleLoop)                                                                                                   |    3,100    3%  |            119  |      314  |
|  som.Dictionary.atPut(Dictionary$CustomHash, Object)                                                                                                                  |    2,978    3%  |            976  |      306  |
|  som.Vector.at(int)                                                                                                                                                   |    2,756    3%  |          2,756  |      281  |
|  som.Dictionary.at(Dictionary$CustomHash)                                                                                                                             |    2,501    2%  |          1,520  |      253  |
|  havlak.HavlakLoopFinder$1.apply(BasicBlock)                                                                                                                          |    2,484    2%  |             19  |      255  |
|  havlak.HavlakLoopFinder$4.apply(Object)                                                                                                                              |    2,472    2%  |             49  |      251  |
|  havlak.HavlakLoopFinder$4.apply(UnionFindNode)                                                                                                                       |    2,422    2%  |            143  |      246  |
|  havlak.LoopStructureGraph.createNewLoop(BasicBlock, boolean)                                                                                                         |    2,096    2%  |            244  |      214  |
|  som.Set.<init>()                                                                                                                                                     |    1,993    2%  |              0  |      202  |
|  som.Set.<init>(int)                                                                                                                                                  |    1,993    2%  |            596  |      202  |
|  havlak.HavlakLoopFinder$5.apply(Object)                                                                                                                              |    1,597    2%  |            258  |      161  |
|  havlak.HavlakLoopFinder$5.apply(Integer)                                                                                                                             |    1,338    1%  |            138  |      135  |
|  havlak.SimpleLoop.<init>(BasicBlock, boolean)                                                                                                                        |    1,289    1%  |            258  |      131  |
|  havlak.LoopStructureGraph.calculateNestingLevelRec(SimpleLoop, int)                                                                                                  |    1,269    1%  |              0  |      127  |
|  som.Vector.size()                                                                                                                                                    |    1,257    1%  |          1,257  |      132  |
|  havlak.LoopStructureGraph$2.apply(Object)                                                                                                                            |    1,150    1%  |            398  |      115  |
|  havlak.SimpleLoop.addNode(BasicBlock)                                                                                                                                |    1,105    1%  |             58  |      111  |
|  havlak.LoopStructureGraph$2.apply(SimpleLoop)                                                                                                                        |    1,100    1%  |              9  |      110  |
|  som.Dictionary.resize()                                                                                                                                              |      985    1%  |             87  |      102  |
|  som.Dictionary.transferEntries(Dictionary$Entry[])                                                                                                                   |      897    1%  |            887  |       93  |
|  java.lang.Integer.valueOf(int) Integer.java                                                                                                                          |      683    1%  |            683  |       69  |
|  som.IdentitySet.<init>()                                                                                                                                             |      607    1%  |              0  |       62  |
|  havlak.HavlakLoopFinder.isAncestor(int, int)                                                                                                                         |      586    1%  |            586  |       60  |
|  som.IdentityDictionary$IdEntry.match(int, Object)                                                                                                                    |      576    1%  |            576  |       58  |
|  som.Dictionary.insertBucketEntry(Dictionary$CustomHash, Object, int, Dictionary$Entry)                                                                               |      528    1%  |            438  |       54  |
|  som.Set.contains(Object)                                                                                                                                             |      495    0%  |              0  |       51  |
|  som.Set.size()                                                                                                                                                       |      447    0%  |              1  |       49  |
|  havlak.HavlakLoopFinder.<init>(ControlFlowGraph, LoopStructureGraph)                                                                                                 |      380    0%  |             49  |       40  |
|  havlak.HavlakLoopFinder$$Lambda.0x00000008000cc000.test(Object)                                                                                                      |      371    0%  |            371  |       37  |
|  som.Dictionary.getBucketIdx(int)                                                                                                                                     |      338    0%  |            338  |       35  |
|  java.util.Arrays.copyOf(Object[], int) Arrays.java                                                                                                                   |      319    0%  |              0  |       32  |
|  havlak.UnionFindNode.union(UnionFindNode)                                                                                                                            |      315    0%  |            315  |       32  |
|  som.Dictionary.getBucket(int)                                                                                                                                        |      315    0%  |            168  |       32  |
|  java.util.Arrays.copyOf(Object[], int, Class) Arrays.java                                                                                                            |      309    0%  |            178  |       31  |
|  som.Vector.removeAll()                                                                                                                                               |      268    0%  |            268  |       27  |
|  havlak.BasicBlock.getNumPred()                                                                                                                                       |      255    0%  |              8  |       27  |
|  som.IdentityDictionary.newEntry(Dictionary$CustomHash, Object, int)                                                                                                  |      247    0%  |            247  |       26  |
|  som.Dictionary.hash(Dictionary$CustomHash)                                                                                                                           |      228    0%  |            228  |       23  |
|  som.Vector.removeFirst()                                                                                                                                             |      197    0%  |            197  |       20  |
|  havlak.UnionFindNode.setLoop(SimpleLoop)                                                                                                                             |      157    0%  |            157  |       16  |
|  java.lang.System.arraycopy(Object, int, Object, int, int) System.java (native)                                                                                       |      130    0%  |            130  |       13  |
|  som.Dictionary.removeAll()                                                                                                                                           |      119    0%  |            119  |       12  |
|  havlak.BasicBlock.getOutEdges()                                                                                                                                      |      109    0%  |            109  |       11  |
|  havlak.LoopTesterApp.constructCFG(int, int, int)                                                                                                                     |      108    0%  |          < 0.1  |       11  |
|  havlak.BasicBlockEdge.<init>(ControlFlowGraph, int, int)                                                                                                             |      108    0%  |             28  |       11  |
|  com.sun.management.internal.GarbageCollectorExtImpl.createGCNotification(long, String, String, String, GcInfo) GarbageCollectorExtImpl.java                          |      102    0%  |          < 0.1  |       11  |
|  havlak.LoopTesterApp.buildBaseLoop(int)                                                                                                                              |       98    0%  |          < 0.1  |       10  |
|  com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.getCompositeData() GarbageCollectionNotifInfoCompositeData.java                                  |       89    0%  |          < 0.1  |        9  |
|  com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.toCompositeData(GarbageCollectionNotificationInfo) GarbageCollectionNotifInfoCompositeData.java  |       89    0%  |              0  |        9  |
|  com.sun.management.internal.GcInfoCompositeData.toCompositeData(GcInfo) GcInfoCompositeData.java                                                                     |       83    0%  |              0  |        8  |
|  som.Set.lambda$contains$1(Object, Object)                                                                                                                            |       79    0%  |             19  |        8  |
|  som.Set$$Lambda.0x00000008000c94d8.test(Object)                                                                                                                      |       79    0%  |              0  |        8  |
|  havlak.LoopTesterApp.buildDiamond(int)                                                                                                                               |       78    0%  |              0  |        8  |
|  com.sun.management.internal.GcInfoCompositeData.getCompositeData() GcInfoCompositeData.java                                                                          |       78    0%  |              0  |        6  |
|  sun.management.MappedMXBeanType$MapMXBeanType.toOpenTypeData(Object) MappedMXBeanType.java                                                                           |       78    0%  |          < 0.1  |        6  |
|  havlak.UnionFindNode.getBb()                                                                                                                                         |       61    0%  |             61  |        8  |
|  havlak.ControlFlowGraph.createNode(int)                                                                                                                              |       59    0%  |             29  |        6  |
|  java.lang.Integer.equals(Object) Integer.java                                                                                                                        |       59    0%  |             59  |        6  |
|  havlak.HavlakLoopFinder$3.apply(Object)                                                                                                                              |       59    0%  |             59  |        6  |
|  som.Vector.isEmpty()                                                                                                                                                 |       58    0%  |             58  |        7  |
|  Run.printResult(long, int)                                                                                                                                           |       55    0%  |          < 0.1  |        6  |
|  som.Dictionary.<init>(int)                                                                                                                                           |       49    0%  |             49  |        6  |
|  som.IdentityDictionary.<init>()                                                                                                                                      |       49    0%  |              0  |        6  |
